time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,dq1,dq2,dq3,dq4,dq5,dq6,error1,error2,error3,error4,error5,error6,z11,z12,z13,z14,z15,z16,z21,z22,z23,z24,z25,z26,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha_dot1,alpha_dot2,alpha_dot3,alpha_dot4,alpha_dot5,alpha_dot6,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,mass_diag1,mass_diag2,mass_diag3,mass_diag4,mass_diag5,mass_diag6,barrier_ratio1,barrier_ratio2,barrier_ratio3,barrier_ratio4,barrier_ratio5,barrier_ratio6,theta_hat,sigma_g1,sigma_g2,abort
0.11,2.660497929e-05,-0.0006330067595,-0.0004793689962,-0.0002993659381,2.636529479e-06,-9.970875121e-05,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.004188790205,0,0,0,0,2.56462413e-05,-0.000636122658,-0.0004834436327,-0.0002998453071,2.157160483e-06,-9.994843571e-05,0.0001480686451,-0.003672699202,-0.002791182124,-0.002308220989,1.660582899e-05,-0.0009617550364,0,0,0,0,2.114017303e-05,0,0,0,0,0,-2.114017303e-05,0,0,0,0,0,0.0001771968955,0,0,0,0,0,-5.468388423e-05,0,0,0,0,0,-4.071399424e-07,0,0,0,0,0,0.2579026137,0,0.000148068642,-0.003672649667,-0.002791160382,-0.002308208694,1.6605829e-05,-0.0009617541478,0.05,1,1,0
0.12,2.756371728e-05,-0.0006694388032,-0.0004772118357,-0.0003020024676,2.636529479e-06,-9.970875121e-05,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.003141592654,0,0,0,0,2.660497929e-05,-0.0006725547017,-0.0004812864722,-0.0003024818366,2.157160483e-06,-9.994843571e-05,0.0001536039218,-0.003883047585,-0.002778727499,-0.002328517289,1.660582899e-05,-0.0009617550364,0,0,0,0,2.114017303e-05,0,0,0,0,0,-2.114017303e-05,0,0,0,0,0,0.0001623548136,0,0,0,0,0,-5.851169595e-05,0,0,0,0,0,-5.182014999e-07,0,0,0,0,0,0.2579026137,0,0.0001536039183,-0.003882989042,-0.002778706047,-0.002328504666,1.6605829e-05,-0.0009617541478,0.05,1,1,0
0.13,2.684466379e-05,-0.0007022755795,-0.0004767324667,-0.0003039199436,2.157160483e-06,-9.994843571e-05,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.002094395102,0,0,0,0,2.58859258e-05,-0.0007053914779,-0.0004808071032,-0.0003043993126,1.677791487e-06,-0.0001001881202,0.0001494524643,-0.004072638676,-0.002775959805,-0.002343278237,1.291564477e-05,-0.0009640614071,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,0.0001860937771,0,0,0,0,0,-3.008192695e-05,0,0,0,0,0,-3.125089466e-07,0,0,0,0,0,0.2579026137,0,0.0001494524611,-0.004072571132,-0.002775938416,-0.002343265373,1.291564478e-05,-0.0009640605121,0.05,1,1,0
0.14,2.636529479e-05,-0.0007319964572,-0.0004764927822,-0.0003084739491,2.396844981e-06,-9.994843571e-05,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.003141592654,0,0,0,0,2.54065568e-05,-0.0007351123557,-0.0004805674187,-0.0003089533181,1.917475985e-06,-0.0001001881202,0.0001466848259,-0.004244240033,-0.002774575958,-0.0023783355,1.476073688e-05,-0.0009640614071,0,0,0,0,1.879126492e-05,0,0,0,0,0,-1.879126492e-05,0,0,0,0,0,0.0001540998295,0,0,0,0,0,-4.948696379e-05,0,0,0,0,0,-5.95903165e-07,0,0,0,0,0,0.2579026137,0,0.0001466848229,-0.004244163586,-0.002774554601,-0.00237832205,1.476073689e-05,-0.0009640605121,0.05,1,1,0
0.15,2.660497929e-05,-0.000761237966,-0.0004764927822,-0.0003120692165,2.396844981e-06,-0.0001013865427,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.003141592654,0,0,0,0,2.56462413e-05,-0.0007643538645,-0.0004805674187,-0.0003125485855,1.917475985e-06,-0.0001016262272,0.0001480686451,-0.004413074266,-0.002774575958,-0.002406012298,1.476073688e-05,-0.0009778996321,0,0,0,0,1.879126492e-05,0,0,0,0,0,-1.879126492e-05,0,0,0,0,0,0.0001429366976,0,0,0,0,0,-5.236596466e-05,0,0,0,0,0,-7.234378859e-07,0,0,0,0,0,0.2579026136,0,0.000148068642,-0.004412988329,-0.002774554601,-0.002405998372,1.476073689e-05,-0.000977898698,0.05,1,1,0
0.16,2.732403278e-05,-0.0007864048383,-0.0004760134132,-0.000316143853,2.157160483e-06,-0.0001013865427,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.002094395102,0,0,0,0,2.636529479e-05,-0.0007895207368,-0.0004800880497,-0.000316623222,1.677791487e-06,-0.0001016262272,0.0001522201026,-0.004558382946,-0.002771808264,-0.002437379346,1.291564477e-05,-0.0009778996321,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,0.0001506888945,0,0,0,0,0,-3.921293869e-05,0,0,0,0,0,-6.159732883e-07,0,0,0,0,0,0.2579026136,0,0.0001522200992,-0.004558288236,-0.002771786971,-0.002437364869,1.291564478e-05,-0.000977898698,0.05,1,1,0
0.17,2.660497929e-05,-0.0008058192826,-0.0004762530977,-0.0003183010135,2.396844981e-06,-0.0001013865427,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.001047197551,0,0,0,0,2.56462413e-05,-0.0008089351811,-0.0004803277342,-0.0003187803825,1.917475985e-06,-0.0001016262272,0.0001480686451,-0.004670478557,-0.002773192111,-0.002453985436,1.476073688e-05,-0.0009778996321,0,0,0,0,1.879126492e-05,0,0,0,0,0,-1.879126492e-05,0,0,0,0,0,0.0001209837036,0,0,0,0,0,-5.802769918e-05,0,0,0,0,0,-1.02832573e-06,0,0,0,0,0,0.2579026136,0,0.000148068642,-0.004670376688,-0.002773170786,-0.002453970661,1.476073689e-05,-0.000977898698,0.05,1,1,0
0.18,2.660497929e-05,-0.000822357513,-0.0004764927822,-0.0003197391205,2.157160483e-06,-0.0001006674892,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.56462413e-05,-0.0008254734115,-0.0004805674187,-0.0003202184895,1.677791487e-06,-0.0001009071737,0.0001480686451,-0.004765967654,-0.002774575958,-0.002465056164,1.291564477e-05,-0.0009709805195,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,0.0001304373752,0,0,0,0,0,-4.443585848e-05,0,0,0,0,0,-8.821920819e-07,0,0,0,0,0,0.2579026137,0,0.000148068642,-0.004765859407,-0.002774554601,-0.002465041188,1.291564478e-05,-0.000970979605,0.05,1,1,0
0.19,2.756371728e-05,-0.0008321845774,-0.0004764927822,-0.0003240534414,2.396844981e-06,-0.0001013865427,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.660497929e-05,-0.0008353004759,-0.0004805674187,-0.0003245328104,1.917475985e-06,-0.0001016262272,0.0001536039218,-0.00482270766,-0.002774575958,-0.002498268359,1.476073688e-05,-0.0009778996321,0,0,0,0,1.879126492e-05,0,0,0,0,0,-1.879126492e-05,0,0,0,0,0,0.0001024630093,0,0,0,0,0,-6.280423466e-05,0,0,0,0,0,-1.388192936e-06,0,0,0,0,0,0.2579026136,0,0.0001536039183,-0.004822595501,-0.002774554601,-0.00249825277,1.476073689e-05,-0.000977898698,0.05,1,1,0
0.2,2.900182427e-05,-0.0008427306953,-0.0004757737287,-0.0003314836609,2.157160483e-06,-0.0001018659117,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,-0.001047197551,0,0,0,0,2.804308628e-05,-0.0008458465938,-0.0004798483652,-0.0003319630299,1.677791487e-06,-0.0001021055962,0.0001619068368,-0.004883599464,-0.002770424417,-0.002555467173,1.291564477e-05,-0.000982512374,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,0.0001129035551,0,0,0,0,0,-4.895787648e-05,0,0,0,0,0,-1.198084515e-06,0,0,0,0,0,0.2579026136,0,0.0001619068328,-0.004883483003,-0.002770403156,-0.002555450488,1.291564478e-05,-0.0009825114266,0.05,1,1,0
0.21,2.852245527e-05,-0.0008494418613,-0.0004764927822,-0.0003334011369,1.917475985e-06,-0.0001009071737,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.756371728e-05,-0.0008525577598,-0.0004805674187,-0.0003338805059,1.438106989e-06,-0.0001011468582,0.0001591391985,-0.004922348844,-0.002774575958,-0.002570228165,1.107055266e-05,-0.0009732868904,0,0,0,0,1.409344869e-05,0,0,0,0,0,-1.409344869e-05,0,0,0,0,0,0.0001216772869,0,0,0,0,0,-3.554139402e-05,0,0,0,0,0,-9.581007526e-07,0,0,0,0,0,0.2579026137,0,0.0001591391946,-0.004922229588,-0.002774554601,-0.002570211189,1.107055267e-05,-0.0009732859694,0.05,1,1,0
0.22,2.852245527e-05,-0.0008532768133,-0.0004769721512,-0.0003345995594,1.917475985e-06,-0.0001006674892,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.756371728e-05,-0.0008563927117,-0.0004810467877,-0.0003350789284,1.438106989e-06,-0.0001009071737,0.0001591391985,-0.004944491364,-0.002777343652,-0.002579453786,1.107055266e-05,-0.0009709805195,0,0,0,0,1.409344869e-05,0,0,0,0,0,-1.409344869e-05,0,0,0,0,0,0.0001125715304,0,0,0,0,0,-3.788979242e-05,0,0,0,0,0,-1.120007696e-06,0,0,0,0,0,0.2579026137,0,0.0001591391946,-0.004944370492,-0.002777322232,-0.002579436626,1.107055267e-05,-0.000970979605,0.05,1,1,0
0.23,2.780340178e-05,-0.0008563927117,-0.0004774515202,-0.0003357979818,1.677791487e-06,-0.0001011468582,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.684466379e-05,-0.0008595086102,-0.0004815261567,-0.0003362773508,1.198422491e-06,-0.0001013865427,0.0001549877409,-0.004962482171,-0.002780111346,-0.002588679408,9.225460547e-06,-0.0009755932612,0,0,0,0,1.174454058e-05,0,0,0,0,0,-1.174454058e-05,0,0,0,0,0,0.0001226744584,0,0,0,0,0,-2.413050678e-05,0,0,0,0,0,-7.78884126e-07,0,0,0,0,0,0.2579026136,0,0.0001549877374,-0.004962359974,-0.002780089862,-0.002588662064,9.225460556e-06,-0.0009755923337,0.05,1,1,0
0.24,2.852245527e-05,-0.0008566323962,-0.0004774515202,-0.0003355582973,1.677791487e-06,-0.0001013865427,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.756371728e-05,-0.0008597482947,-0.0004815261567,-0.0003360376663,1.198422491e-06,-0.0001016262272,0.0001591391985,-0.004963866079,-0.002780111346,-0.002586834284,9.225460547e-06,-0.0009778996321,0,0,0,0,1.174454058e-05,0,0,0,0,0,-1.174454058e-05,0,0,0,0,0,0.000113781729,0,0,0,0,0,-2.642396495e-05,0,0,0,0,0,-9.277918377e-07,0,0,0,0,0,0.2579026136,0,0.0001591391946,-0.004963743781,-0.002780089862,-0.002586816976,9.225460556e-06,-0.000977898698,0.05,1,1,0
0.25,2.828277078e-05,-0.0008575911342,-0.0004781705737,-0.0003367567198,2.157160483e-06,-0.0001016262272,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.732403278e-05,-0.0008607070327,-0.0004822452102,-0.0003372360888,1.677791487e-06,-0.0001018659117,0.0001577553793,-0.004969401714,-0.002784262888,-0.002596059907,1.291564477e-05,-0.0009802060031,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,6.87315121e-05,0,0,0,0,0,-6.034996183e-05,0,0,0,0,0,-2.296933654e-06,0,0,0,0,0,0.2579026136,0,0.0001577553755,-0.004969279006,-0.002784241307,-0.002596042413,1.291564478e-05,-0.0009802050623,0.05,1,1,0
0.26,2.828277078e-05,-0.0008568720807,-0.0004798483652,-0.0003372360888,2.157160483e-06,-0.0001018659117,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.732403278e-05,-0.0008599879792,-0.0004839230017,-0.0003377154578,1.677791487e-06,-0.0001021055962,0.0001577553793,-0.004965249988,-0.002793949819,-0.002599750156,1.291564477e-05,-0.000982512374,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,6.31249585e-05,0,0,0,0,0,-6.179590665e-05,0,0,0,0,0,-2.541213737e-06,0,0,0,0,0,0.2579026136,0,0.0001577553755,-0.004965127587,-0.002793928012,-0.002599732588,1.291564478e-05,-0.0009825114266,0.05,1,1,0
0.27,2.756371728e-05,-0.0008568720807,-0.0004803277342,-0.0003369964043,1.917475985e-06,-0.0001016262272,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,-0.001047197551,0,0,0,0,0,2.660497929e-05,-0.0008599879792,-0.0004844023707,-0.0003374757733,1.438106989e-06,-0.0001018659117,0.0001536039218,-0.004965249988,-0.002796717514,-0.002597905032,1.107055266e-05,-0.0009802060031,0,0,0,0,1.409344869e-05,0,0,0,0,0,-1.409344869e-05,0,0,0,0,0,7.644315474e-05,0,0,0,0,0,-4.720739493e-05,0,0,0,0,0,-2.091210255e-06,0,0,0,0,0,0.2579026136,0,0.0001536039183,-0.004965127587,-0.002796695642,-0.002597887501,1.107055267e-05,-0.0009802050623,0.05,1,1,0
0.28,2.780340178e-05,-0.0008566323962,-0.0004808071032,-0.0003389138803,2.396844981e-06,-0.0001016262272,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.684466379e-05,-0.0008597482947,-0.0004848817397,-0.0003393932493,1.917475985e-06,-0.0001018659117,0.0001549877409,-0.004963866079,-0.002799485209,-0.002612666031,1.476073688e-05,-0.0009802060031,0,0,0,0,1.879126492e-05,0,0,0,0,0,-1.879126492e-05,0,0,0,0,0,3.383682718e-05,0,0,0,0,0,-8.050310639e-05,0,0,0,0,0,-3.83085896e-06,0,0,0,0,0,0.2579026136,0,0.0001549877374,-0.004963743781,-0.002799463272,-0.0026126482,1.476073689e-05,-0.0009802050623,0.05,1,1,0
0.29,2.804308628e-05,-0.0008571117652,-0.0004805674187,-0.0003381948268,1.917475985e-06,-0.0001021055962,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.708434829e-05,-0.0008602276637,-0.0004846420552,-0.0003386741958,1.438106989e-06,-0.0001023452807,0.0001563715601,-0.004966633896,-0.002798101362,-0.002607130656,1.107055266e-05,-0.000984818745,0,0,0,0,1.409344869e-05,0,0,0,0,0,-1.409344869e-05,0,0,0,0,0,6.690549455e-05,0,0,0,0,0,-4.966718242e-05,0,0,0,0,0,-2.532341498e-06,0,0,0,0,0,0.2579026136,0,0.0001563715565,-0.004966511393,-0.002798079457,-0.002607112938,1.107055267e-05,-0.0009848177909,0.05,1,1,0
0.3,2.852245527e-05,-0.0008580705032,-0.0004803277342,-0.0003401123028,1.917475985e-06,-0.0001018659117,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.756371728e-05,-0.0008611864017,-0.0004844023707,-0.0003405916718,1.438106989e-06,-0.0001021055962,0.0001591391985,-0.004972169532,-0.002796717514,-0.002621891658,1.107055266e-05,-0.000982512374,0,0,0,0,1.409344869e-05,0,0,0,0,0,-1.409344869e-05,0,0,0,0,0,6.18861015e-05,0,0,0,0,0,-5.096169701e-05,0,0,0,0,0,-2.777246245e-06,0,0,0,0,0,0.2579026136,0,0.0001591391946,-0.004972046618,-0.002796695642,-0.002621873637,1.107055267e-05,-0.0009825114266,0.05,1,1,0
0.31,2.828277078e-05,-0.0008585498722,-0.0004796086807,-0.0003405916718,2.157160483e-06,-0.0001028246497,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.732403278e-05,-0.0008616657707,-0.0004836833172,-0.0003410710408,1.677791487e-06,-0.0001030643342,0.0001577553793,-0.004974937349,-0.002792565972,-0.002625581909,1.291564477e-05,-0.0009917378581,0,0,0,0,1.644235681e-05,0,0,0,0,0,-1.644235681e-05,0,0,0,0,0,3.758801074e-05,0,0,0,0,0,-6.838195221e-05,0,0,0,0,0,-3.974166564e-06,0,0,0,0,0,0.2579026136,0,0.0001577553755,-0.004974814231,-0.002792544197,-0.002625563812,1.291564478e-05,-0.0009917368837,0.05,1,1,0
0.32,2.804308628e-05,-0.0008585498722,-0.0004796086807,-0.0003405916718,1.677791487e-06,-0.0001025849652,9.587379924e-07,3.115898475e-06,4.074636468e-06,4.793689962e-07,4.793689962e-07,2.396844981e-07,0,0,0,0,0,0,2.708434829e-05,-0.0008616657707,-0.0004836833172,-0.0003410710408,1.198422491e-06,-0.0001028246497,0.0001563715601,-0.004974937349,-0.002792565972,-0.002625581909,9.225460547e-06,-0.0009894314871,0,0,0,0,1.174454058e-05,0,0,0,0,0,-1.174454058e-05,0,0,0,0,0,7.066442761e-05,0,0,0,0,0,-3.754402966e-05,0,0,0,0,0,-2.321972837e-06,0,0,0,0,0,0.2579026136,0,0.0001563715565,-0.004974814231,-0.002792544197,-0.002625563812,9.225460556e-06,-0.0009894305194,0.05,1,1,0
