time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,dq1,dq2,dq3,dq4,dq5,dq6,error1,error2,error3,error4,error5,error6,z11,z12,z13,z14,z15,z16,z21,z22,z23,z24,z25,z26,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha_dot1,alpha_dot2,alpha_dot3,alpha_dot4,alpha_dot5,alpha_dot6,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,mass_diag1,mass_diag2,mass_diag3,mass_diag4,mass_diag5,mass_diag6,barrier_ratio1,barrier_ratio2,barrier_ratio3,barrier_ratio4,barrier_ratio5,barrier_ratio6,theta_hat,sigma_g1,sigma_g2,abort
0.11,2.51668723e-05,-0.0007864048383,-0.0007063502159,-0.0003238137569,-0.004915449687,-0.000130388367,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.003141592654,0,-0.001047197551,-0.01570796327,0,2.56462413e-05,-0.0007890413678,-0.0007073089539,-0.0003250121794,-0.004919284639,-0.000131347105,0.0001480686451,-0.004555615157,-0.004083709712,-0.002501958604,-0.02583461659,-0.001263889856,0,0,0,0,-0.05992991351,0,0,0,0,0,0.04422195024,0,0,0,0,0,0.2090534032,0,0,0,0,0,0.2902789849,0,0,0,0,0,0.002161224844,0,0,0,0,0,0.2579026122,0,0.000148068642,-0.00455552062,-0.004083641616,-0.002501942945,-0.02581739686,-0.001263887839,0.05,1,1,0
0.12,2.56462413e-05,-0.0008202003525,-0.0007063502159,-0.0003302852384,-0.00505254922,-0.000130388367,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.002094395102,0,0,-0.009424777961,0,2.612561029e-05,-0.000822836882,-0.0007073089539,-0.0003314836609,-0.005056384172,-0.000131347105,0.0001508362834,-0.004750744739,-0.004083709712,-0.002551776926,-0.02655549827,-0.001263889856,0,0,0,0,-0.0548761898,0,0,0,0,0,0.04545141184,0,0,0,0,0,0.2007762032,0,0,0,0,0,0.2721431648,0,0,0,0,0,0.002410201822,0,0,0,0,0,0.2579026122,0,0.0001508362801,-0.004750637527,-0.004083641616,-0.002551760313,-0.02653679787,-0.001263887839,0.05,1,1,0
0.13,2.51668723e-05,-0.0008492021768,-0.0007065899004,-0.0003319630299,-0.005119421195,-0.0001296693135,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.003141592654,0,0,-0.004188790205,0,2.56462413e-05,-0.0008518387063,-0.0007075486384,-0.0003331614524,-0.005123256147,-0.0001306280515,0.0001480686451,-0.004918197123,-0.004085093592,-0.002564692793,-0.02690714324,-0.001256970732,0,0,0,0,-0.05023979787,0,0,0,0,0,0.04605100766,0,0,0,0,0,0.187270316,0,0,0,0,0,0.2535598824,0,0,0,0,0,0.002634130848,0,0,0,0,0,0.2579026123,0,0.000148068642,-0.004918078169,-0.004085025426,-0.002564675926,-0.0268876908,-0.001256968747,0.05,1,1,0
0.14,2.56462413e-05,-0.0008762865251,-0.0007056311624,-0.0003338805059,-0.005136678479,-0.000130388367,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.002094395102,0,0,0,0,2.612561029e-05,-0.0008789230546,-0.0007065899004,-0.0003350789284,-0.005140513431,-0.000131347105,0.0001508362834,-0.005074578927,-0.004079558073,-0.002579453786,-0.02699789315,-0.001263889856,0,0,0,0,-0.04620573244,0,0,0,0,0,0.04620573244,0,0,0,0,0,0.1708139053,0,0,0,0,0,0.235885125,0,0,0,0,0,0.00284043881,0,0,0,0,0,0.2579026122,0,0.0001508362801,-0.005074448262,-0.004079490185,-0.002579436626,-0.02697824341,-0.001263887839,0.05,1,1,0
0.15,2.612561029e-05,-0.0009009740284,-0.0007051517934,-0.0003386741958,-0.005137397532,-0.000129908998,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.002094395102,0,0,0,0,2.660497929e-05,-0.0009036105579,-0.0007061105314,-0.0003398726183,-0.005141232484,-0.000130867736,0.0001536039218,-0.005217122201,-0.004076790314,-0.002616356282,-0.02700167442,-0.001259277107,0,0,0,0,-0.04621217922,0,0,0,0,0,0.04621217922,0,0,0,0,0,0.154541178,0,0,0,0,0,0.2317151508,0,0,0,0,0,0.00320115403,0,0,0,0,0,0.2579026123,0,0.0001536039183,-0.005216980212,-0.004076722564,-0.002616338375,-0.02698201644,-0.001259275111,0.05,1,1,0
0.16,2.56462413e-05,-0.0009211075262,-0.0007051517934,-0.0003425091478,-0.00513619911,-0.000129908998,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.001047197551,0,0,0,0,2.612561029e-05,-0.0009237440557,-0.0007061105314,-0.0003437075703,-0.005140034062,-0.000130867736,0.0001508362834,-0.005333371496,-0.004076790314,-0.002645878292,-0.0269953723,-0.001259277107,0,0,0,0,-0.04620143459,0,0,0,0,0,0.04620143459,0,0,0,0,0,0.139661845,0,0,0,0,0,0.2278330576,0,0,0,0,0,0.00357889723,0,0,0,0,0,0.2579026123,0,0.0001508362801,-0.005333219803,-0.004076722564,-0.002645859772,-0.02697572807,-0.001259275111,0.05,1,1,0
0.17,2.49271878e-05,-0.0009357282806,-0.0007053914779,-0.0003470631533,-0.005135959425,-0.0001296693135,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.54065568e-05,-0.0009383648101,-0.0007063502159,-0.0003482615757,-0.005139794377,-0.0001306280515,0.0001466848259,-0.005417790863,-0.004078174194,-0.002680935695,-0.02699411188,-0.001256970732,0,0,0,0,-0.04619928566,0,0,0,0,0,0.04619928566,0,0,0,0,0,0.1262852118,0,0,0,0,0,0.2243742541,0,0,0,0,0,0.003976201398,0,0,0,0,0,0.2579026123,0,0.0001466848229,-0.005417631852,-0.004078106374,-0.002680916429,-0.02697447039,-0.001256968747,0.05,1,1,0
0.18,2.612561029e-05,-0.000947472821,-0.0007041930554,-0.0003487409447,-0.005135959425,-0.000129908998,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,-0.001047197551,0,0,0,0,2.660497929e-05,-0.0009501093505,-0.0007051517934,-0.0003499393672,-0.005139794377,-0.000130867736,0.0001536039218,-0.005485603289,-0.004071254797,-0.002693851585,-0.02699411188,-0.001259277107,0,0,0,0,-0.04619928566,0,0,0,0,0,0.04619928566,0,0,0,0,0,0.1142123925,0,0,0,0,0,0.2212606424,0,0,0,0,0,0.004392722308,0,0,0,0,0,0.2579026123,0,0.0001536039183,-0.005485438232,-0.004071187322,-0.002693832039,-0.02697447039,-0.001259275111,0.05,1,1,0
0.19,2.612561029e-05,-0.0009584983079,-0.0007039533709,-0.0003496996827,-0.005135480056,-0.0001306280515,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.660497929e-05,-0.0009611348374,-0.0007049121089,-0.0003508981052,-0.005139315008,-0.0001315867895,0.0001536039218,-0.005549264053,-0.004069870918,-0.002701232094,-0.02699159103,-0.001266196231,0,0,0,0,-0.0461949878,0,0,0,0,0,0.0461949878,0,0,0,0,0,0.1032517484,0,0,0,0,0,0.2184159939,0,0,0,0,0,0.004827756305,0,0,0,0,0,0.2579026122,0,0.0001536039183,-0.005549093184,-0.004069803511,-0.002701212387,-0.02697195504,-0.001266194202,0.05,1,1,0
0.2,2.612561029e-05,-0.0009659285274,-0.0007049121089,-0.0003520965277,-0.005135959425,-0.000129908998,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.660497929e-05,-0.0009685650569,-0.0007058708469,-0.0003532949502,-0.005139794377,-0.000130867736,0.0001536039218,-0.00559216594,-0.004075406435,-0.002719683371,-0.02699411188,-0.001259277107,0,0,0,0,-0.04619928566,0,0,0,0,0,0.04619928566,0,0,0,0,0,0.09342055126,0,0,0,0,0,0.2158983723,0,0,0,0,0,0.005283409232,0,0,0,0,0,0.2579026123,0,0.0001536039183,-0.005591991076,-0.004075338753,-0.002719663257,-0.02697447039,-0.001259275111,0.05,1,1,0
0.21,2.684466379e-05,-0.0009680856879,-0.0007041930554,-0.0003542536882,-0.00513619911,-0.0001296693135,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.732403278e-05,-0.0009707222173,-0.0007051517934,-0.0003554521107,-0.005140034062,-0.0001306280515,0.0001577553793,-0.005604621336,-0.004071254797,-0.002736289524,-0.0269953723,-0.001256970732,0,0,0,0,-0.04620143459,0,0,0,0,0,0.04620143459,0,0,0,0,0,0.08451020412,0,0,0,0,0,0.2136093053,0,0,0,0,0,0.005758334524,0,0,0,0,0,0.2579026123,0,0.0001577553755,-0.005604445301,-0.004071187322,-0.00273626904,-0.02697572807,-0.001256968747,0.05,1,1,0
0.22,2.708434829e-05,-0.0009692841103,-0.0007051517934,-0.0003583283247,-0.005135959425,-0.0001296693135,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.756371728e-05,-0.0009719206398,-0.0007061105314,-0.0003595267472,-0.005139794377,-0.0001306280515,0.0001591391985,-0.005611541003,-0.004076790314,-0.002767656714,-0.02699411188,-0.001256970732,0,0,0,0,-0.04619928566,0,0,0,0,0,0.04619928566,0,0,0,0,0,0.07640946563,0,0,0,0,0,0.2115111688,0,0,0,0,0,0.00625218883,0,0,0,0,0,0.2579026123,0,0.0001591391946,-0.005611364315,-0.004076722564,-0.002767635517,-0.02697447039,-0.001256968747,0.05,1,1,0
0.23,2.756371728e-05,-0.0009702428483,-0.0007058708469,-0.0003592870627,-0.00513619911,-0.000130867736,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.804308628e-05,-0.0009728793778,-0.0007068295849,-0.0003604854852,-0.005140034062,-0.000131826474,0.0001619068368,-0.005617076737,-0.004080941953,-0.002775037231,-0.0269953723,-0.001268502606,0,0,0,0,-0.04620143459,0,0,0,0,0,0.04620143459,0,0,0,0,0,0.06912380814,0,0,0,0,0,0.2096411136,0,0,0,0,0,0.006766792632,0,0,0,0,0,0.2579026122,0,0.0001619068328,-0.005616899526,-0.004080873995,-0.002775015864,-0.02697572807,-0.001268500566,0.05,1,1,0
0.24,2.756371728e-05,-0.0009707222173,-0.0007080280074,-0.0003602458007,-0.005136438794,-0.000130388367,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.804308628e-05,-0.0009733587468,-0.0007089867454,-0.0003614442231,-0.005140273746,-0.000131347105,0.0001619068368,-0.005619844604,-0.004093396871,-0.002782417749,-0.02699663272,-0.001263889856,0,0,0,0,-0.04620358352,0,0,0,0,0,0.04620358352,0,0,0,0,0,0.06253458955,0,0,0,0,0,0.2079506718,0,0,0,0,0,0.007301513467,0,0,0,0,0,0.2579026122,0,0.0001619068328,-0.005619667132,-0.004093328289,-0.002782396211,-0.02697698574,-0.001263887839,0.05,1,1,0
0.25,2.852245527e-05,-0.0009695237948,-0.0007094661144,-0.0003612045386,-0.005136678479,-0.000130388367,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.900182427e-05,-0.0009721603243,-0.0007104248524,-0.0003624029611,-0.005140513431,-0.000131347105,0.0001674421136,-0.005612924936,-0.004101700151,-0.002789798268,-0.02699789315,-0.001263889856,0,0,0,0,-0.04620573244,0,0,0,0,0,0.04620573244,0,0,0,0,0,0.05657622338,0,0,0,0,0,0.2064229284,0,0,0,0,0,0.007856504907,0,0,0,0,0,0.2579026122,0,0.000167442109,-0.005612748118,-0.004101631151,-0.002789776558,-0.02697824341,-0.001263887839,0.05,1,1,0
0.26,2.828277078e-05,-0.0009690444258,-0.0007109042214,-0.0003616839076,-0.005136678479,-0.000131347105,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.876213977e-05,-0.0009716809553,-0.0007118629594,-0.0003628823301,-0.005140513431,-0.000132305843,0.0001660582944,-0.005610157069,-0.004110003433,-0.002793488528,-0.02699789315,-0.001273115356,0,0,0,0,-0.04620573244,0,0,0,0,0,0.04620573244,0,0,0,0,0,0.0511680925,0,0,0,0,0,0.2050281573,0,0,0,0,0,0.008431308772,0,0,0,0,0,0.2579026122,0,0.00016605829,-0.005609980513,-0.004109934013,-0.002793466732,-0.02697824341,-0.001273113293,0.05,1,1,0
0.27,2.780340178e-05,-0.0009690444258,-0.0007116232749,-0.0003628823301,-0.005136678479,-0.000131347105,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.828277078e-05,-0.0009716809553,-0.0007125820129,-0.0003640807526,-0.005140513431,-0.000132305843,0.000163290656,-0.005610157069,-0.004114155075,-0.002802714178,-0.02699789315,-0.001273115356,0,0,0,0,-0.04620573244,0,0,0,0,0,0.04620573244,0,0,0,0,0,0.04627443621,0,0,0,0,0,0.2037660706,0,0,0,0,0,0.009026503093,0,0,0,0,0,0.2579026122,0,0.0001632906518,-0.005609980513,-0.004114085444,-0.002802692165,-0.02697824341,-0.001273113293,0.05,1,1,0
0.28,2.756371728e-05,-0.0009695237948,-0.0007118629594,-0.0003626426456,-0.005136678479,-0.000130867736,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.804308628e-05,-0.0009721603243,-0.0007128216974,-0.0003638410681,-0.005140513431,-0.000131826474,0.0001619068368,-0.005612924936,-0.004115538955,-0.002800869048,-0.02699789315,-0.001268502606,0,0,0,0,-0.04620573244,0,0,0,0,0,0.04620573244,0,0,0,0,0,0.04184853787,0,0,0,0,0,0.2026246199,0,0,0,0,0,0.009642191157,0,0,0,0,0,0.2579026122,0,0.0001619068328,-0.005612748118,-0.004115469254,-0.002800847078,-0.02697824341,-0.001268500566,0.05,1,1,0
0.29,2.780340178e-05,-0.0009704825328,-0.0007123423284,-0.0003633616991,-0.005137157848,-0.0001311074205,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.828277078e-05,-0.0009731190623,-0.0007133010664,-0.0003645601216,-0.0051409928,-0.0001320661585,0.000163290656,-0.005618460671,-0.004118306717,-0.002806404438,-0.02700041399,-0.001270808981,0,0,0,0,-0.0462100303,0,0,0,0,0,0.0462100303,0,0,0,0,0,0.03788695508,0,0,0,0,0,0.201620787,0,0,0,0,0,0.01027988022,0,0,0,0,0,0.2579026122,0,0.0001632906518,-0.005618283329,-0.004118236875,-0.002806382338,-0.02698075876,-0.00127080693,0.05,1,1,0
0.3,2.732403278e-05,-0.0009707222173,-0.0007123423284,-0.0003640807526,-0.005137157848,-0.000129908998,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.780340178e-05,-0.0009733587468,-0.0007133010664,-0.0003652791751,-0.0051409928,-0.000130867736,0.0001605230177,-0.005619844604,-0.004118306717,-0.002811939829,-0.02700041399,-0.001259277107,0,0,0,0,-0.0462100303,0,0,0,0,0,0.0462100303,0,0,0,0,0,0.03426572657,0,0,0,0,0,0.2006868628,0,0,0,0,0,0.01093677936,0,0,0,0,0,0.2579026123,0,0.0001605230137,-0.005619667132,-0.004118236875,-0.002811917598,-0.02698075876,-0.001259275111,0.05,1,1,0
0.31,2.708434829e-05,-0.0009704825328,-0.0007116232749,-0.0003655188596,-0.005137157848,-0.0001296693135,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.756371728e-05,-0.0009731190623,-0.0007125820129,-0.0003667172821,-0.0051409928,-0.0001306280515,0.0001591391985,-0.005618460671,-0.004114155075,-0.002823010612,-0.02700041399,-0.001256970732,0,0,0,0,-0.0462100303,0,0,0,0,0,0.0462100303,0,0,0,0,0,0.03098829101,0,0,0,0,0,0.1998416036,0,0,0,0,0,0.01161423144,0,0,0,0,0,0.2579026123,0,0.0001591391946,-0.005618283329,-0.004114085444,-0.002822988118,-0.02698075876,-0.001256968747,0.05,1,1,0
0.32,2.756371728e-05,-0.0009695237948,-0.0007121026439,-0.0003657585441,-0.005137157848,-0.0001296693135,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.804308628e-05,-0.0009721603243,-0.0007130613819,-0.0003669569666,-0.0051409928,-0.0001306280515,0.0001619068368,-0.005612924936,-0.004116922836,-0.002824855743,-0.02700041399,-0.001256970732,0,0,0,0,-0.0462100303,0,0,0,0,0,0.0462100303,0,0,0,0,0,0.02802525493,0,0,0,0,0,0.1990774289,0,0,0,0,0,0.01231227405,0,0,0,0,0,0.2579026123,0,0.0001619068328,-0.005612748118,-0.004116853065,-0.002824833205,-0.02698075876,-0.001256968747,0.05,1,1,0
0.33,2.780340178e-05,-0.0009704825328,-0.0007121026439,-0.0003664775976,-0.005137157848,-0.0001315867895,-4.793689962e-07,2.636529479e-06,9.587379924e-07,1.198422491e-06,3.83495197e-06,9.587379924e-07,0,0,0,0,0,0,2.828277078e-05,-0.0009731190623,-0.0007130613819,-0.0003676760201,-0.0051409928,-0.0001325455275,0.000163290656,-0.005618460671,-0.004116922836,-0.002830391136,-0.02700041399,-0.001275421731,0,0,0,0,-0.0462100303,0,0,0,0,0,0.0462100303,0,0,0,0,0,0.02534511908,0,0,0,0,0,0.1983862147,0,0,0,0,0,0.01303084829,0,0,0,0,0,0.2579026122,0,0.0001632906518,-0.005618283329,-0.004116853065,-0.002830368464,-0.02698075876,-0.001275419657,0.05,1,1,0
