time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd5,dqd5,ddqd5,error5,z1,z2,hx,hbeta_x5,barrier_ratio5,alpha5,alpha_dot5,mu_s5,phi5,nu_r5,term_z2_5,term_mu_5,term_nu_5,virtual_accel_unsat5,virtual_accel5,theta_hat,tau5_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated5,rate_saturated5,abort
0.01,1,0.0002467198171,5.344964308e-05,3.81098352e-05,-1.438106989e-06,6.711165947e-05,-0.02784582594,-7.502124791e-05,0,0,0,0,0,0.001047197551,-0.02773415581,0.01047183196,-2.870938426e-05,-0.0001116701271,-0.001289457082,-0.02119221722,11.54700498,0,-8.026150603e-05,0.02119221722,0.1683370178,-0.01488936734,1.027845826,-0.0005597219759,3.390754755,0.01488936734,0.0005597219759,3.574540862,3.574540862,0.05,0.07149081724,-2.396844981e-06,-4.793689962e-07,-0,-1.917475985e-06,0.07149081724,-0.0001497804408,-5.913491554e-10,-1.182698311e-10,-0,-4.730793243e-10,1.763820136e-05,-3.695380296e-08,0,0,0,0,0,0
0.02,1,0.0009866357859,5.320995858e-05,3.83495197e-05,-1.917475985e-06,6.615292148e-05,-0.02784678467,-7.358314092e-05,0,0,0,0,0,0,-0.0276294394,0.01047140133,-5.741798145e-05,-0.0002173452708,-0.002509699341,-0.03133681098,11.54700504,0,-9.133205856e-05,0.03133681098,0.3231159947,-0.02897951093,1.027846785,-0.000827659244,5.013889757,0.02897951093,0.000827659244,5.366812922,5.366812922,0.05,0.1073362584,-1.917475985e-06,-9.587379924e-07,9.587379924e-07,-0,0.1073362584,-4.793689962e-05,-1.891850425e-09,-9.459252126e-10,9.459252126e-10,-0,0.0001059017937,-4.729626063e-08,0,0,0,0,0,0
0.03,1,0.002219017698,5.249090509e-05,3.78701507e-05,-1.198422491e-06,6.687197497e-05,-0.02784726404,-7.334345642e-05,0,0,0,0,0,0,-0.02752472874,0.01047068361,-8.612500448e-05,-0.0003225353037,-0.003724358585,-0.04143478168,11.54700507,0,-9.686733483e-05,0.04143478168,0.4487671875,-0.04300518745,1.027847264,-0.001094365093,6.629565069,0.04300518745,0.001094365093,7.122431809,7.122431809,0.05,0.1424486362,-4.793689962e-07,-0,-4.793689962e-07,-1.438106989e-06,0.1424486362,-4.841626862e-05,-1.063728287e-09,-0,-1.063728287e-09,-3.19118486e-09,0.0003160960448,-1.07436557e-07,0,0,0,0,0,0
0.04,1,0.003942649343,5.177185159e-05,3.73907817e-05,-9.587379924e-07,6.663229047e-05,-0.02784726404,-7.166566493e-05,0,0,0,0,0,0,-0.02742002669,0.01046967883,-0.0001148296664,-0.0004272373551,-0.004933410939,-0.0514859309,11.54700507,0,-9.686733483e-05,0.0514859309,0.5504861603,-0.05696612111,1.027847264,-0.001359833533,8.237748943,0.05696612111,0.001359833533,8.846561058,8.846561058,0.05,0.1769312212,9.587379924e-07,9.587379924e-07,-9.587379924e-07,-9.587379924e-07,0.1769312212,-5.177185159e-05,3.779967716e-09,3.779967716e-09,-3.779967716e-09,-3.779967716e-09,0.0006975777628,-2.041182566e-07,0,0,0,0,0,0
0.05,1,0.006155829702,5.201153609e-05,3.83495197e-05,-7.190534943e-07,6.687197497e-05,-0.02784774341,-7.094661144e-05,0,0,0,0,0,0,-0.02731533612,0.01046838703,-0.0001435311801,-0.0005324072926,-0.006147903079,-0.06158209866,11.5470051,0,-0.0001024026111,0.06158209866,0.6343730648,-0.07098986822,1.027847743,-0.001626492509,9.853135785,0.07098986822,0.001626492509,10.56012521,10.56012521,0.05,0.2112025042,4.793689962e-07,-9.587379924e-07,-1.438106989e-06,-1.438106989e-06,0.2112025042,-5.320995858e-05,2.950913905e-09,-5.901827811e-09,-8.852741716e-09,-8.852741716e-09,0.001300126649,-3.275514435e-07,0,0,0,0,0,0
0.06,1,0.008856374636,5.297027408e-05,3.81098352e-05,-7.190534943e-07,6.711165947e-05,-0.0278479831,-7.046724244e-05,0,0,0,0,0,0,-0.0272106599,0.01046680822,-0.0001722287589,-0.0006373231925,-0.007359508208,-0.07165405743,11.54700512,0,-0.0001051702492,0.07165405743,0.7024925745,-0.08498027894,1.027847983,-0.001892511696,11.46464919,0.08498027894,0.001892511696,12.25401455,12.25401455,0.05,0.2450802911,-1.438106989e-06,-4.793689962e-07,-1.438106989e-06,-1.917475985e-06,0.2450802911,-5.416869657e-05,-1.273641426e-08,-4.245471419e-09,-1.273641426e-08,-1.698188568e-08,0.002170522874,-4.797382704e-07,0,0,0,0,0,0
0.07,1,0.01204161903,5.368932758e-05,3.81098352e-05,-1.198422491e-06,6.663229047e-05,-0.02784894184,-6.926881995e-05,0,0,0,0,0,0,-0.02710600091,0.01046494247,-0.000200921616,-0.0007429409231,-0.008579272987,-0.0817936469,11.54700519,0,-0.0001162408017,0.0817936469,0.7595186882,-0.09906490973,1.027848942,-0.002160320402,13.0869835,0.09906490973,0.002160320402,13.94772742,13.94772742,0.05,0.2789545484,-2.876213977e-06,-4.793689962e-07,-4.793689962e-07,-9.587379924e-07,0.2789545484,-5.656554155e-05,-3.463427297e-08,-5.772378828e-09,-5.772378828e-09,-1.154475766e-08,0.003359064399,-6.811407016e-07,0,0,0,0,0,0
0.08,1,0.01570841944,5.249090509e-05,3.81098352e-05,-1.438106989e-06,6.567355248e-05,-0.0278494212,-6.878945096e-05,0,0,0,-0.001047197551,0,0,-0.02700136201,0.01046278981,-0.0002296089646,-0.0008480591925,-0.009793335326,-0.0918856203,11.54700523,0,-0.000121776078,0.0918856203,0.805268827,-0.1130836943,1.027849421,-0.002426870214,14.70169925,0.1130836943,0.002426870214,15.62247864,15.62247864,0.05,0.3124495728,-4.793689962e-07,-4.793689962e-07,-0,0.0001056784931,0.3124495728,-5.752427955e-05,-7.530129257e-09,-7.530129257e-09,-0,1.660042095e-06,0.004908088942,-9.036155108e-07,0,0,0,0,0,0
0.09,1,0.01985315716,5.201153609e-05,3.81098352e-05,-1.438106989e-06,6.639260598e-05,-0.02785037994,-6.926881995e-05,0,0,0,0,0,0,-0.02689674607,0.01046035031,-0.0002582900185,-0.0009536338701,-0.01101274187,-0.102021817,11.54700532,0,-0.0001328466305,0.102021817,0.843486125,-0.1271641889,1.02785038,-0.002694591058,16.32349072,0.1271641889,0.002694591058,17.29683563,17.29683563,0.05,0.3459367125,4.793689962e-07,-4.793689962e-07,-0,-4.793689962e-07,0.3459367125,-5.656554155e-05,9.51698802e-09,-9.51698802e-09,-0,-9.51698802e-09,0.006867935921,-1.123004586e-06,0,0,0,0,0,0
0.1,1,0.02447174185,5.10527981e-05,3.81098352e-05,-1.198422491e-06,6.639260598e-05,-0.02785014026,-6.854976646e-05,0,0,0,0,0,0,-0.02679215596,0.01045762403,-0.0002869639912,-0.001057984296,-0.01221809523,-0.1120409714,11.5470053,0,-0.0001300789924,0.1120409714,0.8724300748,-0.1410824103,1.02785014,-0.002959214683,17.92655542,0.1410824103,0.002959214683,18.94302712,18.94302712,0.05,0.3788605425,2.396844981e-06,-4.793689962e-07,-4.793689962e-07,-4.793689962e-07,0.3788605425,-5.800364854e-05,5.865497164e-08,-1.173099433e-08,-1.173099433e-08,-1.173099433e-08,0.009271377394,-1.419450314e-06,0,0,0,0,0,0
