time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,dq1,dq2,dq3,dq4,dq5,dq6,error1,error2,error3,error4,error5,error6,z11,z12,z13,z14,z15,z16,z21,z22,z23,z24,z25,z26,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha_dot1,alpha_dot2,alpha_dot3,alpha_dot4,alpha_dot5,alpha_dot6,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,mass_diag1,mass_diag2,mass_diag3,mass_diag4,mass_diag5,mass_diag6,barrier_ratio1,barrier_ratio2,barrier_ratio3,barrier_ratio4,barrier_ratio5,barrier_ratio6,theta_hat,sigma_g1,sigma_g2,abort
8.71,3.235740724e-05,-0.0009640110514,-0.000696762836,-0.0004230431392,-0.00525556199,-0.000128470891,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07370192062,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009664078964,-0.000697721574,-0.0004237621927,-0.07895748261,-0.000129429629,9.409969835e-05,-0.002789790136,-0.002014152767,-0.001631063595,-0.2107950925,-0.0006227187054,0,0,0,0,-0.7013151998,0,0,0,0,0,0.7013151998,0,0,0,0,0,-0.1932210308,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.002789768426,-0.002014144598,-0.001631059258,-0.01380102289,-0.0006227184645,0.05,1,1,0
8.72,3.163835375e-05,-0.0009642507359,-0.0006970025205,-0.0004230431392,-0.005255801674,-0.000129429629,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.0734988152,9.587379924e-07,0,0,0,0.001047197551,0,0,3.187803825e-05,-0.0009666475809,-0.0006979612585,-0.0004237621927,-0.07875461687,-0.000130388367,9.202396969e-05,-0.002790482054,-0.002014844681,-0.001631063595,-0.2102333352,-0.0006273314383,0,0,0,0,-0.6993254235,0,0,0,0,0,0.6993254235,0,0,0,0,0,-0.1937728198,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.2023969e-05,-0.002790460328,-0.002014836503,-0.001631059258,-0.01380165171,-0.0006273311921,0.05,1,1,0
8.73,3.259709174e-05,-0.0009637713669,-0.0006970025205,-0.0004237621927,-0.00525556199,-0.0001296693135,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07329504832,9.587379924e-07,0,0,0,0,-0.001047197551,0,3.283677624e-05,-0.0009661682119,-0.0006979612585,-0.0004244812461,-0.07855061031,-0.0001306280515,9.47916079e-05,-0.002789098218,-0.002014844681,-0.001633831244,-0.2096686483,-0.0006284846216,0,0,0,0,-0.6983730736,0,0,0,0,0,0.6973258761,0,0,0,0,0,-0.1943619865,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.479160714e-05,-0.002789076525,-0.002014836503,-0.001633826885,-0.01380102289,-0.0006284843739,0.05,1,1,0
8.74,3.235740724e-05,-0.0009635316824,-0.000696762836,-0.0004240018772,-0.00525556199,-0.00012895026,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07309062182,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009659285274,-0.000697721574,-0.0004247209306,-0.07834618381,-0.000129908998,9.409969835e-05,-0.002788406301,-0.002014152767,-0.001634753794,-0.2091029255,-0.0006250250718,0,0,0,0,-0.695322996,0,0,0,0,0,0.695322996,0,0,0,0,0,-0.1949288215,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.002788384623,-0.002014144598,-0.001634749427,-0.01380102289,-0.0006250248283,0.05,1,1,0
8.75,3.259709174e-05,-0.0009637713669,-0.000696762836,-0.0004240018772,-0.005255322305,-0.0001291899445,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07288553755,9.587379924e-07,0,0,0,0,0,0,3.283677624e-05,-0.0009661682119,-0.000697721574,-0.0004247209306,-0.07814085985,-0.0001301486825,9.47916079e-05,-0.002789098218,-0.002014152767,-0.001634753794,-0.2085349146,-0.0006261782551,0,0,0,0,-0.6933125268,0,0,0,0,0,0.6933125268,0,0,0,0,0,-0.195514776,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.479160714e-05,-0.002789076525,-0.002014144598,-0.001634749427,-0.01380039406,-0.0006261780102,0.05,1,1,0
8.76,3.235740724e-05,-0.0009635316824,-0.0006970025205,-0.0004244812461,-0.005255322305,-0.0001296693135,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07267979733,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009659285274,-0.0006979612585,-0.0004252002996,-0.07793511964,-0.0001306280515,9.409969835e-05,-0.002788406301,-0.002014844681,-0.001636598894,-0.2079658804,-0.0006284846216,0,0,0,0,-0.6912987683,0,0,0,0,0,0.6912987683,0,0,0,0,0,-0.1960758601,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.002788384623,-0.002014836503,-0.001636594512,-0.01380039406,-0.0006284843739,0.05,1,1,0
8.77,3.235740724e-05,-0.0009642507359,-0.0006974818895,-0.0004232828237,-0.00525556199,-0.000129429629,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07247340304,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009666475809,-0.0006984406275,-0.0004240018772,-0.07772896503,-0.000130388367,9.409969835e-05,-0.002790482054,-0.002016228508,-0.001631986145,-0.207395829,-0.0006273314383,0,0,0,0,-0.6892817423,0,0,0,0,0,0.6892817423,0,0,0,0,0,-0.1966145899,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.002790460328,-0.002016220314,-0.0016319818,-0.01380102289,-0.0006273311921,0.05,1,1,0
8.78,3.187803825e-05,-0.0009637713669,-0.0006965231515,-0.0004240018772,-0.005255082621,-0.000129908998,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07226635652,9.587379924e-07,0,0,0.001047197551,0,0,0,3.211772275e-05,-0.0009661682119,-0.0006974818895,-0.0004247209306,-0.07752143914,-0.000130867736,9.271587924e-05,-0.002789098218,-0.002013460853,-0.001634753794,-0.20682225,-0.0006296378048,0,0,0,0,-0.6872529136,0,0,0,0,0,0.6872529136,0,0,0,0,0,-0.197216253,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.271587854e-05,-0.002789076525,-0.002013452693,-0.001634749427,-0.01379976523,-0.0006296375558,0.05,1,1,0
8.79,3.187803825e-05,-0.0009632919979,-0.0006970025205,-0.0004244812461,-0.005256041359,-0.0001296693135,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07205865963,9.587379924e-07,0,0,0,0,0,0,3.211772275e-05,-0.0009656888429,-0.0006979612585,-0.0004252002996,-0.07731470099,-0.0001306280515,9.271587924e-05,-0.002787714383,-0.002014844681,-0.001636598894,-0.2062508122,-0.0006284846216,0,0,0,0,-0.6852315572,0,0,0,0,0,0.6852315572,0,0,0,0,0,-0.1976870378,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.271587854e-05,-0.002787692722,-0.002014836503,-0.001636594512,-0.01380228054,-0.0006284843739,0.05,1,1,0
8.8,3.235740724e-05,-0.0009642507359,-0.000696283467,-0.0004240018772,-0.005255322305,-0.0001291899445,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07185031426,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009666475809,-0.000697242205,-0.0004247209306,-0.07710563656,-0.0001301486825,9.409969835e-05,-0.002790482054,-0.002012768939,-0.001634753794,-0.2056733425,-0.0006261782551,0,0,0,0,-0.683189884,0,0,0,0,0,0.683189884,0,0,0,0,0,-0.1983065967,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.002790460328,-0.002012760787,-0.001634749427,-0.01380039406,-0.0006261780102,0.05,1,1,0
8.81,3.163835375e-05,-0.0009640110514,-0.000697242205,-0.0004237621927,-0.00525556199,-0.000129429629,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07164132227,9.587379924e-07,0,0,0,0,0,0,3.187803825e-05,-0.0009664078964,-0.000698200943,-0.0004244812461,-0.07689688426,-0.000130388367,9.202396969e-05,-0.002789790136,-0.002015536594,-0.001633831244,-0.2050967682,-0.0006273314383,0,0,0,0,-0.6811514482,0,0,0,0,0,0.6811514482,0,0,0,0,0,-0.1988399893,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.2023969e-05,-0.002789768426,-0.002015528409,-0.001633826885,-0.01380102289,-0.0006273311921,0.05,1,1,0
8.82,3.187803825e-05,-0.0009637713669,-0.000696762836,-0.0004230431392,-0.005256041359,-0.00012895026,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07143168553,9.587379924e-07,0,0,0,0,0,0,3.211772275e-05,-0.0009661682119,-0.000697721574,-0.0004237621927,-0.07668772689,-0.000129908998,9.271587924e-05,-0.002789098218,-0.002014152767,-0.001631063595,-0.2045192081,-0.0006250250718,0,0,0,0,-0.6791098538,0,0,0,0,0,0.6791098538,0,0,0,0,0,-0.1993489952,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.271587854e-05,-0.002789076525,-0.002014144598,-0.001631059258,-0.01380228054,-0.0006250248283,0.05,1,1,0
8.83,3.259709174e-05,-0.0009640110514,-0.000696762836,-0.0004240018772,-0.005255801674,-0.00012895026,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07122140595,9.587379924e-07,0,0,0,0,0,0,3.283677624e-05,-0.0009664078964,-0.000697721574,-0.0004247209306,-0.07647720763,-0.000129908998,9.47916079e-05,-0.002789790136,-0.002014152767,-0.001634753794,-0.2039381515,-0.0006250250718,0,0,0,0,-0.6770565646,0,0,0,0,0,0.6770565646,0,0,0,0,0,-0.1999202347,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.479160714e-05,-0.002789768426,-0.002014144598,-0.001634749427,-0.01380165171,-0.0006250248283,0.05,1,1,0
8.84,3.235740724e-05,-0.0009630523134,-0.000696762836,-0.0004230431392,-0.00525556199,-0.0001291899445,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07101048541,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009654491584,-0.000697721574,-0.0004237621927,-0.0762660474,-0.0001301486825,9.409969835e-05,-0.002787022466,-0.002014152767,-0.001631063595,-0.2033554925,-0.0006261782551,0,0,0,0,-0.6749980205,0,0,0,0,0,0.6749980205,0,0,0,0,0,-0.2004888156,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.00278700082,-0.002014144598,-0.001631059258,-0.01380102289,-0.0006261780102,0.05,1,1,0
8.85,3.187803825e-05,-0.0009628126289,-0.000697242205,-0.0004235225082,-0.00525556199,-0.000129908998,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07079892582,9.587379924e-07,0,0,0,0,0,0,3.211772275e-05,-0.0009652094739,-0.000698200943,-0.0004242415616,-0.07605448781,-0.000130867736,9.271587924e-05,-0.002786330548,-0.002015536594,-0.001632908695,-0.2027718665,-0.0006296378048,0,0,0,0,-0.6729363831,0,0,0,0,0,0.6729363831,0,0,0,0,0,-0.2010312016,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.271587854e-05,-0.002786308919,-0.002015528409,-0.001632904342,-0.01380102289,-0.0006296375558,0.05,1,1,0
8.86,3.187803825e-05,-0.0009623332599,-0.0006965231515,-0.0004235225082,-0.00525556199,-0.0001291899445,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07058672906,9.587379924e-07,0,0,0,0,0,0,3.211772275e-05,-0.0009647301049,-0.0006974818895,-0.0004242415616,-0.07584229105,-0.0001301486825,9.271587924e-05,-0.002784946713,-0.002013460853,-0.001632908695,-0.2021866506,-0.0006261782551,0,0,0,0,-0.6708695347,0,0,0,0,0,0.6708695347,0,0,0,0,0,-0.2015716079,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.271587854e-05,-0.002784925116,-0.002013452693,-0.001632904342,-0.01380102289,-0.0006261780102,0.05,1,1,0
8.87,3.235740724e-05,-0.0009628126289,-0.000697721574,-0.0004225637702,-0.005256041359,-0.00012895026,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07037389706,9.587379924e-07,0,0,0,0,0,0,3.259709174e-05,-0.0009652094739,-0.000698680312,-0.0004232828237,-0.07562993842,-0.000129908998,9.409969835e-05,-0.002786330548,-0.002016920422,-0.001629218496,-0.2016011094,-0.0006250250718,0,0,0,0,-0.6688017764,0,0,0,0,0,0.6688017764,0,0,0,0,0,-0.202069409,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.409969761e-05,-0.002786308919,-0.002016912219,-0.001629214173,-0.01380228054,-0.0006250248283,0.05,1,1,0
8.88,3.283677624e-05,-0.0009637713669,-0.0006974818895,-0.0004235225082,-0.005255801674,-0.00012895026,-2.396844981e-07,2.396844981e-06,9.587379924e-07,7.190534943e-07,0.07016043174,9.587379924e-07,0,0,0,0,0,0,3.307646074e-05,-0.0009661682119,-0.0006984406275,-0.0004242415616,-0.07541623341,-0.000129908998,9.548351745e-05,-0.002789098218,-0.002016228508,-0.001632908695,-0.2010121033,-0.0006250250718,0,0,0,0,-0.6667224314,0,0,0,0,0,0.6667224314,0,0,0,0,0,-0.2026285055,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,0,0,0,0,0.2579026123,0,9.548351668e-05,-0.002789076525,-0.002016220314,-0.001632904342,-0.01380165171,-0.0006250248283,0.05,1,1,0
