time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,dq1,dq2,dq3,dq4,dq5,dq6,error1,error2,error3,error4,error5,error6,z11,z12,z13,z14,z15,z16,z21,z22,z23,z24,z25,z26,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha_dot1,alpha_dot2,alpha_dot3,alpha_dot4,alpha_dot5,alpha_dot6,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,mass_diag1,mass_diag2,mass_diag3,mass_diag4,mass_diag5,mass_diag6,barrier_ratio1,barrier_ratio2,barrier_ratio3,barrier_ratio4,barrier_ratio5,barrier_ratio6,theta_hat,sigma_g1,sigma_g2,abort
0.11,2.277002732e-05,-0.0006802246056,-0.0007070692694,-0.0003398726183,4.793689962e-07,-0.0001078580241,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.003141592654,0,0,0,0,2.109223583e-05,-0.0006819023971,-0.0007104248524,-0.0003405916718,-2.396844981e-07,-0.0001083373931,0.0001217760812,-0.003937018696,-0.004101700151,-0.002621891658,-1.845092109e-06,-0.001042478029,0,0,0,0,-2.157160515e-06,0,0,0,0,0,2.157160515e-06,0,0,0,0,0,0.0002040023177,0,0,0,0,0,6.352215096e-05,0,0,0,0,0,4.729438159e-07,0,0,0,0,0,0.2579026134,0,0.0001217760795,-0.003936957677,-0.004101631151,-0.002621873637,-1.845092111e-06,-0.001042476897,0.05,1,1,0
0.12,2.396844981e-05,-0.0007118629594,-0.0007063502159,-0.0003420297788,4.793689962e-07,-0.0001078580241,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.002094395102,0,0,0,0,2.229065832e-05,-0.0007135407509,-0.0007097057989,-0.0003427488323,-2.396844981e-07,-0.0001083373931,0.0001286951769,-0.004119690597,-0.004097548511,-0.002638497788,-1.845092109e-06,-0.001042478029,0,0,0,0,-2.157160515e-06,0,0,0,0,0,2.157160515e-06,0,0,0,0,0,0.0001841021438,0,0,0,0,0,5.83898441e-05,0,0,0,0,0,5.171223342e-07,0,0,0,0,0,0.2579026134,0,0.0001286951749,-0.004119620685,-0.00409747972,-0.002638479423,-1.845092111e-06,-0.001042476897,0.05,1,1,0
0.13,2.396844981e-05,-0.0007423028906,-0.0007061105314,-0.0003458647308,4.793689962e-07,-0.0001080977086,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.002094395102,0,0,0,0,2.229065832e-05,-0.0007439806821,-0.0007094661144,-0.0003465837843,-2.396844981e-07,-0.0001085770776,0.0001286951769,-0.00429544379,-0.004096164631,-0.002668019808,-1.845092109e-06,-0.0010447844,0,0,0,0,-2.157160515e-06,0,0,0,0,0,2.157160515e-06,0,0,0,0,0,0.0001660736966,0,0,0,0,0,5.374026046e-05,0,0,0,0,0,5.582857844e-07,0,0,0,0,0,0.2579026133,0,0.0001286951749,-0.004295364542,-0.00409609591,-0.002668000819,-1.845092111e-06,-0.001044783261,0.05,1,1,0
0.14,2.324939632e-05,-0.0007741809289,-0.0007063502159,-0.0003487409447,2.396844981e-07,-0.0001083373931,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.002094395102,0,0,0,0,2.157160483e-05,-0.0007758587204,-0.0007097057989,-0.0003494599982,-4.793689962e-07,-0.0001088167621,0.0001245437195,-0.00447950103,-0.004097548511,-0.00269016133,-3.690184219e-06,-0.001047090772,0,0,0,0,-4.314321029e-06,0,0,0,0,0,4.314321029e-06,0,0,0,0,0,0.0001709281683,0,0,0,0,0,6.590166148e-05,0,0,0,0,0,7.93562701e-07,0,0,0,0,0,0.2579026133,0,0.0001245437177,-0.004479411152,-0.00409747972,-0.002690141865,-3.690184222e-06,-0.001047089625,0.05,1,1,0
0.15,2.348908081e-05,-0.0007993478012,-0.0007061105314,-0.0003523362122,7.190534943e-07,-0.0001085770776,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.001047197551,0,0,0,0,2.181128933e-05,-0.0008010255927,-0.0007094661144,-0.0003530552657,0,-0.0001090564466,0.0001259275386,-0.004624809938,-0.004096164631,-0.002717838243,0,-0.001049397144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001137235106,0,0,0,0,0,2.932959057e-05,0,0,0,0,0,4.051894611e-07,0,0,0,0,0,0.2579026133,0,0.0001259275367,-0.004624711028,-0.00409609591,-0.00271781817,0,-0.001049395989,0.05,1,1,0
0.16,2.324939632e-05,-0.000819960668,-0.0007058708469,-0.0003549727417,4.793689962e-07,-0.0001085770776,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.001047197551,0,0,0,0,2.157160483e-05,-0.0008216384595,-0.0007092264299,-0.0003556917952,-2.396844981e-07,-0.0001090564466,0.0001245437195,-0.004743825235,-0.004094780751,-0.002738134653,-1.845092109e-06,-0.001049397144,0,0,0,0,-2.157160515e-06,0,0,0,0,0,2.157160515e-06,0,0,0,0,0,0.000122567909,0,0,0,0,0,4.252000414e-05,0,0,0,0,0,6.679220595e-07,0,0,0,0,0,0.2579026133,0,0.0001245437177,-0.00474371849,-0.004094712099,-0.002738114127,-1.845092111e-06,-0.001049395989,0.05,1,1,0
0.17,2.348908081e-05,-0.0008345814224,-0.0007061105314,-0.0003573695867,2.396844981e-07,-0.0001085770776,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.001047197551,0,0,0,0,2.181128933e-05,-0.0008362592139,-0.0007094661144,-0.0003580886402,-4.793689962e-07,-0.0001090564466,0.0001259275386,-0.004828243275,-0.004096164631,-0.002756585939,-3.690184219e-06,-0.001049397144,0,0,0,0,-4.314321029e-06,0,0,0,0,0,4.314321029e-06,0,0,0,0,0,0.0001324048755,0,0,0,0,0,5.596640358e-05,0,0,0,0,0,9.917969112e-07,0,0,0,0,0,0.2579026133,0,0.0001259275367,-0.004828130729,-0.00409609591,-0.002756564996,-3.690184222e-06,-0.001049395989,0.05,1,1,0
0.18,2.348908081e-05,-0.0008527974443,-0.0007053914779,-0.0003595267472,2.396844981e-07,-0.0001092961311,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.002094395102,0,0,0,0,2.181128933e-05,-0.0008544752358,-0.0007087470609,-0.0003602458007,-4.793689962e-07,-0.0001097755001,0.0001259275386,-0.004933420102,-0.004092012991,-0.002773192102,-3.690184219e-06,-0.00105631626,0,0,0,0,-4.314321029e-06,0,0,0,0,0,4.314321029e-06,0,0,0,0,0,0.0001201400823,0,0,0,0,0,5.280328137e-05,0,0,0,0,0,1.048311844e-06,0,0,0,0,0,0.2579026133,0,0.0001259275367,-0.00493330004,-0.004091944478,-0.002773170777,-3.690184222e-06,-0.001056315082,0.05,1,1,0
0.19,2.300971182e-05,-0.0008678975676,-0.0007061105314,-0.0003600061162,0,-0.0001100151846,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.133192033e-05,-0.0008695753591,-0.0007094661144,-0.0003607251697,-7.190534943e-07,-0.0001104945536,0.0001231599003,-0.005020606373,-0.004096164631,-0.00277688236,-5.535276328e-06,-0.001063235375,0,0,0,0,-6.471481544e-06,0,0,0,0,0,6.471481544e-06,0,0,0,0,0,0.0001291541689,0,0,0,0,0,6.603745791e-05,0,0,0,0,0,1.459658462e-06,0,0,0,0,0,0.2579026133,0,0.0001231598986,-0.005020479833,-0.00409609591,-0.002776860951,-5.535276334e-06,-0.001063234174,0.05,1,1,0
0.2,2.324939632e-05,-0.0008777246321,-0.0007068295849,-0.0003609648541,2.396844981e-07,-0.0001095358156,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.157160483e-05,-0.0008794024236,-0.0007101851679,-0.0003616839076,-4.793689962e-07,-0.0001100151846,0.0001245437195,-0.005077346753,-0.004100316271,-0.002784262879,-3.690184219e-06,-0.001058622631,0,0,0,0,-4.314321029e-06,0,0,0,0,0,4.314321029e-06,0,0,0,0,0,9.502809382e-05,0,0,0,0,0,4.63268339e-05,0,0,0,0,0,1.13369832e-06,0,0,0,0,0,0.2579026133,0,0.0001245437177,-0.005077215873,-0.004100247341,-0.002784241298,-3.690184222e-06,-0.001058621446,0.05,1,1,0
0.21,2.300971182e-05,-0.000882997691,-0.0007065899004,-0.0003619235921,-4.793689962e-07,-0.0001100151846,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,-0.001047197551,0,0,0,0,2.133192033e-05,-0.0008846754825,-0.0007099454834,-0.0003626426456,-1.198422491e-06,-0.0001104945536,0.0001231599003,-0.005107792845,-0.004098932391,-0.002791643398,-9.225460547e-06,-0.001063235375,0,0,0,0,-1.078580257e-05,0,0,0,0,0,1.078580257e-05,0,0,0,0,0,0.0001490088382,0,0,0,0,0,9.297686923e-05,0,0,0,0,0,2.506407271e-06,0,0,0,0,0,0.2579026133,0,0.0001231598986,-0.005107659597,-0.00409886353,-0.002791621645,-9.225460556e-06,-0.001063234174,0.05,1,1,0
0.22,2.468750331e-05,-0.0008865929585,-0.0007063502159,-0.0003628823301,-2.396844981e-07,-0.0001097755001,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0.001047197551,0,0,0,0,0,2.300971182e-05,-0.00088827075,-0.0007097057989,-0.0003636013836,-9.587379924e-07,-0.0001102548691,0.0001328466344,-0.005128551559,-0.004097548511,-0.002799023918,-7.380368438e-06,-0.001060929003,0,0,0,0,-8.628642058e-06,0,0,0,0,0,8.628642058e-06,0,0,0,0,0,0.0001139848775,0,0,0,0,0,7.303467811e-05,0,0,0,0,0,2.158877005e-06,0,0,0,0,0,0.2579026133,0,0.0001328466321,-0.005128416679,-0.00409747972,-0.002799001992,-7.380368445e-06,-0.00106092781,0.05,1,1,0
0.23,2.420813431e-05,-0.000891626333,-0.0007068295849,-0.0003659982286,-1.198422491e-06,-0.0001090564466,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.253034282e-05,-0.0008933041244,-0.0007101851679,-0.0003667172821,-1.917475985e-06,-0.0001095358156,0.0001300789961,-0.005157613777,-0.004100316271,-0.002823010612,-1.476073688e-05,-0.001054009888,0,0,0,0,-1.725728411e-05,0,0,0,0,0,1.725728411e-05,0,0,0,0,0,0.0001843704556,0,0,0,0,0,0.0001348249832,0,0,0,0,0,4.351878729e-06,0,0,0,0,0,0.2579026133,0,0.000130078994,-0.005157476592,-0.004100247341,-0.002822988118,-1.476073689e-05,-0.001054008718,0.05,1,1,0
0.24,2.372876531e-05,-0.0008954612849,-0.0007065899004,-0.0003664775976,-7.190534943e-07,-0.0001095358156,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.205097383e-05,-0.0008971390764,-0.0007099454834,-0.0003671966511,-1.438106989e-06,-0.0001100151846,0.0001273113578,-0.005179756435,-0.004098932391,-0.002826700874,-1.107055266e-05,-0.001058622631,0,0,0,0,-1.294296309e-05,0,0,0,0,0,1.294296309e-05,0,0,0,0,0,0.0001267221077,0,0,0,0,0,9.813848332e-05,0,0,0,0,0,3.445814584e-06,0,0,0,0,0,0.2579026133,0,0.0001273113558,-0.005179617476,-0.00409886353,-0.002826678291,-1.107055267e-05,-0.001058621446,0.05,1,1,0
0.25,2.468750331e-05,-0.0008964200229,-0.0007075486384,-0.0003691141271,-9.587379924e-07,-0.0001102548691,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.300971182e-05,-0.0008980978144,-0.0007109042214,-0.0003698331806,-1.677791487e-06,-0.0001107342381,0.0001328466344,-0.005185292102,-0.004104467912,-0.002846997316,-1.291564477e-05,-0.001065541747,0,0,0,0,-1.51001236e-05,0,0,0,0,0,1.51001236e-05,0,0,0,0,0,0.000133044325,0,0,0,0,0,0.0001106784198,0,0,0,0,0,4.212446529e-06,0,0,0,0,0,0.2579026132,0,0.0001328466321,-0.005185152696,-0.004104398772,-0.002846974243,-1.291564478e-05,-0.001065540539,0.05,1,1,0
0.26,2.49271878e-05,-0.0008980978144,-0.0007077883229,-0.0003693538116,-1.438106989e-06,-0.0001107342381,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.324939632e-05,-0.0008997756059,-0.0007111439059,-0.0003700728651,-2.157160483e-06,-0.0001112136071,0.0001342304535,-0.00519497952,-0.004105851792,-0.002848842447,-1.660582899e-05,-0.001070154491,0,0,0,0,-1.941444462e-05,0,0,0,0,0,1.941444462e-05,0,0,0,0,0,0.0001624133882,0,0,0,0,0,0.0001400716183,0,0,0,0,0,5.760121338e-06,0,0,0,0,0,0.2579026132,0,0.0001342304512,-0.005194839332,-0.004105782582,-0.00284881933,-1.6605829e-05,-0.001070153267,0.05,1,1,0
0.27,2.372876531e-05,-0.0008980978144,-0.0007087470609,-0.0003703125496,-1.198422491e-06,-0.0001102548691,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.205097383e-05,-0.0008997756059,-0.0007121026439,-0.0003710316031,-1.917475985e-06,-0.0001107342381,0.0001273113578,-0.00519497952,-0.004111387314,-0.002856222973,-1.476073688e-05,-0.001065541747,0,0,0,0,-1.725728411e-05,0,0,0,0,0,1.725728411e-05,0,0,0,0,0,0.0001280192309,0,0,0,0,0,0.0001202918551,0,0,0,0,0,5.328732103e-06,0,0,0,0,0,0.2579026132,0,0.0001273113558,-0.005194839332,-0.004111317823,-0.002856199676,-1.476073689e-05,-0.001065540539,0.05,1,1,0
0.28,2.372876531e-05,-0.0008980978144,-0.0007092264299,-0.0003707919186,-1.438106989e-06,-0.0001107342381,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.205097383e-05,-0.0008997756059,-0.0007125820129,-0.0003715109721,-2.157160483e-06,-0.0001112136071,0.0001273113578,-0.00519497952,-0.004114155075,-0.002859913237,-1.660582899e-05,-0.001070154491,0,0,0,0,-1.941444462e-05,0,0,0,0,0,1.941444462e-05,0,0,0,0,0,0.0001379718229,0,0,0,0,0,0.0001337680747,0,0,0,0,0,6.365550978e-06,0,0,0,0,0,0.2579026132,0,0.0001273113558,-0.005194839332,-0.004114085444,-0.002859889848,-1.6605829e-05,-0.001070153267,0.05,1,1,0
0.29,2.396844981e-05,-0.0008985771834,-0.0007094661144,-0.0003715109721,-1.438106989e-06,-0.0001109739226,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.229065832e-05,-0.0009002549749,-0.0007128216974,-0.0003722300256,-2.157160483e-06,-0.0001114532916,0.0001286951769,-0.005197747355,-0.004115538955,-0.002865448632,-1.660582899e-05,-0.001072460863,0,0,0,0,-1.941444462e-05,0,0,0,0,0,1.941444462e-05,0,0,0,0,0,0.0001272225239,0,0,0,0,0,0.0001309958024,0,0,0,0,0,6.678979768e-06,0,0,0,0,0,0.2579026132,0,0.0001286951749,-0.005197606942,-0.004115469254,-0.002865425108,-1.6605829e-05,-0.001072459631,0.05,1,1,0
0.3,2.444781881e-05,-0.0008976184454,-0.0007099454834,-0.0003722300256,-1.198422491e-06,-0.0001109739226,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.277002732e-05,-0.0008992962369,-0.0007133010664,-0.0003729490791,-1.917475985e-06,-0.0001114532916,0.0001314628152,-0.005192211686,-0.004118306717,-0.002870984028,-1.476073688e-05,-0.001072460863,0,0,0,0,-1.725728411e-05,0,0,0,0,0,1.725728411e-05,0,0,0,0,0,9.409366247e-05,0,0,0,0,0,0.0001115423623,0,0,0,0,0,6.078694884e-06,0,0,0,0,0,0.2579026132,0,0.0001314628131,-0.005192071722,-0.004118236875,-0.002870960367,-1.476073689e-05,-0.001072459631,0.05,1,1,0
0.31,2.420813431e-05,-0.0008980978144,-0.0007097057989,-0.0003731887636,-1.677791487e-06,-0.0001109739226,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.253034282e-05,-0.0008997756059,-0.0007130613819,-0.000373907817,-2.396844981e-06,-0.0001114532916,0.0001300789961,-0.00519497952,-0.004116922836,-0.002878364557,-1.84509211e-05,-0.001072460863,0,0,0,0,-2.157160513e-05,0,0,0,0,0,2.157160513e-05,0,0,0,0,0,0.0001267806519,0,0,0,0,0,0.0001417912626,0,0,0,0,0,8.240509037e-06,0,0,0,0,0,0.2579026132,0,0.000130078994,-0.005194839332,-0.004116853065,-0.002878340713,-1.845092111e-05,-0.001072459631,0.05,1,1,0
0.32,2.49271878e-05,-0.0008983374989,-0.0007097057989,-0.0003736681325,-1.438106989e-06,-0.0001107342381,1.677791487e-06,1.677791487e-06,3.355582973e-06,7.190534943e-07,7.190534943e-07,4.793689962e-07,0,0,0,0,0,0,2.324939632e-05,-0.0009000152904,-0.0007130613819,-0.000374387186,-2.157160483e-06,-0.0001112136071,0.0001342304535,-0.005196363438,-0.004116922836,-0.002882054821,-1.660582899e-05,-0.001070154491,0,0,0,0,-1.941444462e-05,0,0,0,0,0,1.941444462e-05,0,0,0,0,0,9.496028088e-05,0,0,0,0,0,0.0001226752856,0,0,0,0,0,7.587056678e-06,0,0,0,0,0,0.2579026132,0,0.0001342304512,-0.005196223137,-0.004116853065,-0.002882030885,-1.6605829e-05,-0.001070153267,0.05,1,1,0
