time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd6,dqd6,ddqd6,error6,z1,z2,hx,hbeta_x6,barrier_ratio6,alpha6,alpha_dot6,mu_s6,phi6,nu_r6,term_z2_6,term_mu_6,term_nu_6,virtual_accel_unsat6,virtual_accel6,theta_hat,tau6_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated6,rate_saturated6,abort
0.01,1,0.0002467198171,4.865595312e-05,2.205097383e-05,7.430219441e-06,6.663229047e-05,2.157160483e-05,-0.0002006159249,0,0,0,0,0,0,-0.0001268159485,0.01047183196,-2.870938426e-05,-7.379997637e-05,-0.0008521768382,-0.01416172556,11.54716744,0,-0.00231651157,0.01416172556,0.08289885972,-0.009840228639,1.000200616,-0.0003541852067,0.5664690225,0.009840228639,0.0003541852067,0.6595622961,0.6595622961,0.05,0.08904090997,-1.438106989e-06,-9.587379924e-07,4.793689962e-07,-1.438106989e-06,-6.231796951e-06,0.08904090997,-3.548094933e-10,-2.365396622e-10,1.182698311e-10,-3.548094933e-10,-1.537507804e-09,2.196815703e-05,0,0,0,0,0,0
0.02,1,0.0009866357859,4.817658412e-05,2.157160483e-05,6.950850445e-06,6.615292148e-05,2.157160483e-05,-0.0001970206574,0,0,0,0,0,0.001047197551,-2.209954285e-05,0.01047140133,-5.741798145e-05,-0.0001749211146,-0.002019825303,-0.01817004505,11.54716166,0,-0.00227499708,0.0192172426,0.1601792257,-0.0233232493,1.001244492,-0.0004553824538,0.7268018019,0.0233232493,0.0004553824538,0.9107596593,0.9107596593,0.05,0.122952554,-4.793689962e-07,-0,1.438106989e-06,-4.793689962e-07,-6.231796951e-06,0.122952554,-4.729626063e-10,-0,1.418887819e-09,-4.729626063e-10,-6.148513882e-09,0.0001213093898,0,0,0,0,0,0
0.03,1,0.002219017698,4.841626862e-05,2.157160483e-05,7.190534943e-06,6.663229047e-05,2.181128933e-05,-0.000192946021,0,0,0,0,0,0,8.261112107e-05,0.01047068361,-8.612500448e-05,-0.000275557142,-0.003181870179,-0.02424829542,11.54715524,0,-0.002227947321,0.02424829542,0.223007973,-0.03674154892,1.000192946,-0.0006064413386,0.9699318166,0.03674154892,0.0006064413386,1.23028778,1.23028778,0.05,0.1660888503,-9.587379924e-07,-0,9.587379924e-07,-1.438106989e-06,-6.711165947e-06,0.1660888503,-2.127456573e-09,-0,2.127456573e-09,-3.19118486e-09,-1.489219601e-08,0.0003685540983,0,0,0,0,0,0
0.04,1,0.003942649343,4.769721512e-05,2.253034282e-05,6.950850445e-06,6.687197497e-05,2.157160483e-05,-0.0001903094915,0,0,0,0,0,0,0.0001873131725,0.01046967883,-0.0001148296664,-0.000377622664,-0.004360428992,-0.02935064772,11.54715116,0,-0.002197503358,0.02935064772,0.2755075293,-0.05035053267,1.000190309,-0.0007340455049,1.174025909,0.05035053267,0.0007340455049,1.500618016,1.500618016,0.05,0.2025834322,4.793689962e-07,-1.917475985e-06,1.438106989e-06,-1.917475985e-06,-6.231796951e-06,0.2025834322,1.889983858e-09,-7.559935431e-09,5.669951574e-09,-7.559935431e-09,-2.456979015e-08,0.0007987154358,0,0,0,0,0,0
0.05,1,0.006155829702,4.841626862e-05,2.205097383e-05,7.190534943e-06,6.615292148e-05,2.157160483e-05,-0.0001888713845,0,0,0,0,0,0,0.000292003741,0.01046838703,-0.0001435311801,-0.0004808751255,-0.005552710178,-0.03451221016,11.54714895,0,-0.002180897559,0.03451221016,0.3195430791,-0.06411797151,1.000188871,-0.0008631312032,1.380488406,0.06411797151,0.0008631312032,1.765012588,1.765012588,0.05,0.2382766994,-9.587379924e-07,-9.587379924e-07,9.587379924e-07,-4.793689962e-07,-6.231796951e-06,0.2382766994,-5.901827811e-09,-5.901827811e-09,5.901827811e-09,-2.950913905e-09,-3.836188077e-08,0.001466790784,0,0,0,0,0,0
0.06,1,0.008856374636,4.865595312e-05,2.229065832e-05,7.669903939e-06,6.567355248e-05,2.181128933e-05,-0.0001879126465,0,0,0,0,0,0,0.0003966799564,0.01046680822,-0.0001722287589,-0.0005845926029,-0.006750386836,-0.03969692802,11.54714749,0,-0.002169827026,0.03969692802,0.3559367033,-0.07794771243,1.000187913,-0.0009927962133,1.587877121,0.07794771243,0.0009927962133,2.022754333,2.022754333,0.05,0.2730718349,-1.438106989e-06,-1.438106989e-06,-0,4.793689962e-07,-6.711165947e-06,0.2730718349,-1.273641426e-08,-1.273641426e-08,-0,4.245471419e-09,-5.943659987e-08,0.002418426473,0,0,0,0,0,0
0.07,1,0.01204161903,4.865595312e-05,2.253034282e-05,7.909588438e-06,6.639260598e-05,2.133192033e-05,-0.000186234855,0,0,0,0,0,0,0.000501338949,0.01046494247,-0.000200921616,-0.000687573804,-0.007939596724,-0.0448447828,11.54714496,0,-0.002150453593,0.0448447828,0.3850663892,-0.09167967426,1.000186235,-0.001121537192,1.793791312,0.09167967426,0.001121537192,2.271658912,2.271658912,0.05,0.3066739532,-1.438106989e-06,-1.917475985e-06,-4.793689962e-07,-9.587379924e-07,-5.752427955e-06,0.3066739532,-1.731713648e-08,-2.308951531e-08,-5.772378828e-09,-1.154475766e-08,-6.926854593e-08,0.003692850911,0,0,0,0,0,0
0.08,1,0.01570841944,4.793689962e-05,2.253034282e-05,7.430219441e-06,6.567355248e-05,2.181128933e-05,-0.0001833586411,0,0,0,0,0,0,0.0006059778494,0.01046278981,-0.0002296089646,-0.0007893364905,-0.009114780619,-0.04993170693,11.54714066,0,-0.002117241992,0.04993170693,0.4076888032,-0.1052496539,1.000183359,-0.001248750486,1.997268277,0.1052496539,0.001248750486,2.511455485,2.511455485,0.05,0.3390464904,-0,-1.917475985e-06,4.793689962e-07,4.793689962e-07,-6.711165947e-06,0.3390464904,-0,-3.012051703e-08,7.530129257e-09,7.530129257e-09,-1.054218096e-07,0.00532588448,0,0,0,0,0,0
0.09,1,0.01985315716,4.793689962e-05,2.205097383e-05,7.190534943e-06,6.615292148e-05,2.181128933e-05,-0.0001823999031,0,0,0,0,0,0,0.000710593789,0.01046035031,-0.0002582900185,-0.0008929936921,-0.01031189435,-0.05511337201,11.54713924,0,-0.002106171458,0.05511337201,0.4279062177,-0.1190728799,1.0001824,-0.00137833698,2.20453488,0.1190728799,0.00137833698,2.752892315,2.752892315,0.05,0.3716404625,-0,-9.587379924e-07,9.587379924e-07,-4.793689962e-07,-6.711165947e-06,0.3716404625,-0,-1.903397604e-08,1.903397604e-08,-9.51698802e-09,-1.332378323e-07,0.00737823651,0,0,0,0,0,0
0.1,1,0.02447174185,4.769721512e-05,2.205097383e-05,6.950850445e-06,6.615292148e-05,2.181128933e-05,-0.0001821602186,0,0,0,0,0,0,0.0008151838997,0.01045762403,-0.0002869639912,-0.0009973441183,-0.01151707564,-0.06032975892,11.54713889,0,-0.002103403824,0.06032975892,0.4449827286,-0.1329892721,1.00018216,-0.001508793507,2.413190357,0.1329892721,0.001508793507,2.992671151,2.992671151,0.05,0.4040106054,4.793689962e-07,-9.587379924e-07,1.438106989e-06,-4.793689962e-07,-6.711165947e-06,0.4040106054,1.173099433e-08,-2.346198865e-08,3.519298298e-08,-1.173099433e-08,-1.642339206e-07,0.00988684324,0,0,0,0,0,0
