time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd5,dqd5,ddqd5,error5,z1,z2,hx,hbeta_x5,barrier_ratio5,alpha5,alpha_dot5,mu_s5,phi5,nu_r5,term_z2_5,term_mu_5,term_nu_5,virtual_accel_unsat5,virtual_accel5,theta_hat,tau5_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated5,rate_saturated5,abort
0.01,1,0.0002467198171,4.649879263e-05,1.845570635e-05,-5.03337446e-06,2.660497929e-05,-0.0001464472283,-6.543386798e-05,0,0,0,0,-0.005235987756,0,0.0001224559295,0.01047183196,-2.870938426e-05,-0.0002689031578,-0.003105033662,-0.04582470448,11.54711373,0,-0.001895831275,0.04058871673,0.303776613,-0.03585417683,1.005389289,-0.001157999014,8.569219738,0.03585417683,0.001157999014,8.910008527,8.910008527,0.05,0.4009503837,2.396844981e-06,-3.499393672e-05,-1.438106989e-06,-1.438106989e-06,0.4009503837,-4.697816163e-05,5.913491554e-10,-8.633697669e-09,-3.548094933e-10,-3.548094933e-10,9.892240535e-05,-1.159044345e-08,0,0,0,0,0,0
0.02,1,0.0009866357859,4.721784613e-05,1.869539085e-05,-5.512743456e-06,2.900182427e-05,-0.0002030127699,-6.231796951e-05,0,0,0,0,-0.004188790205,0,0.0002271723352,0.01047140133,-5.741798145e-05,-0.0004301851051,-0.004967376499,-0.06284034591,11.54720173,0,-0.002548992658,0.05865155571,0.5781943754,-0.05735929848,1.004396189,-0.001584851913,11.75114469,0.05735929848,0.001584851913,12.38828321,12.38828321,0.05,0.5574727445,9.587379924e-07,-3.547330572e-05,-4.793689962e-07,-6.231796951e-06,0.5574727445,-5.320995858e-05,9.459252126e-10,-3.499923287e-08,-4.729626063e-10,-6.148513882e-09,0.0005500225594,-5.24988493e-08,0,0,0,0,0,0
0.03,1,0.002219017698,4.769721512e-05,1.941444435e-05,-5.752427955e-06,2.900182427e-05,-0.0002447178726,-6.183860051e-05,0,0,0,0,-0.002094395102,0,0.0003318829991,0.01047068361,-8.612500448e-05,-0.0005766008717,-0.006658079365,-0.07714357212,11.54728317,0,-0.003030560285,0.07504917702,0.7716280322,-0.07688272781,1.00234021,-0.001937626471,14.42584799,0.07688272781,0.001937626471,15.27629637,15.27629637,0.05,0.6874333368,-0,-3.691141271e-05,-0,-6.231796951e-06,0.6874333368,-5.416869657e-05,-0,-8.190707808e-08,-0,-1.382846773e-08,0.001525426741,-1.202012964e-07,0,0,0,0,0,0
0.04,1,0.003942649343,4.769721512e-05,2.061286684e-05,-6.950850445e-06,3.091930026e-05,-0.0002653307394,-6.111954702e-05,0,0,0,0,-0.001047197551,0,0.0004365850505,0.01046967883,-0.0001148296664,-0.0007019157899,-0.0081051548,-0.09013084854,11.54732862,0,-0.00326857628,0.08908365099,0.8866368427,-0.09359288597,1.001312802,-0.002259191297,16.85446868,0.09359288597,0.002259191297,17.8369576,17.8369576,0.05,0.8026630919,-0,-3.930825769e-05,2.396844981e-06,-1.006674892e-05,0.8026630919,-5.560680356e-05,-0,-1.549786763e-07,9.449919289e-09,-3.968966102e-08,0.003164619112,-2.192381275e-07,0,0,0,0,0,0
0.05,1,0.006155829702,4.697816163e-05,2.133192033e-05,-7.190534943e-06,3.067961576e-05,-0.0002739593813,-5.872270204e-05,0,0,0,0,0,0,0.000541275619,0.01046838703,-0.0001435311801,-0.0008152350004,-0.009413749517,-0.1017748829,11.54734866,0,-0.003368210841,0.1017748829,0.9564441813,-0.1087038479,1.000273959,-0.002545766372,19.0319031,0.1087038479,0.002545766372,20.09959689,20.09959689,0.05,0.9044818603,1.438106989e-06,-4.074636468e-05,2.876213977e-06,-9.587379924e-06,0.9044818603,-6.040049352e-05,8.852741716e-09,-2.50827682e-07,1.770548343e-08,-5.901827811e-08,0.005567836301,-3.718151521e-07,0,0,0,0,0,0
0.06,1,0.008856374636,4.769721512e-05,2.085255134e-05,-5.992112453e-06,3.091930026e-05,-0.0002768355953,-5.776396404e-05,0,0,0,0,0,0,0.0006459518344,0.01046680822,-0.0001722287589,-0.0009227874297,-0.01065579966,-0.1138205665,11.54735548,0,-0.003401422356,0.1138205665,1.001740924,-0.1230463066,1.000276836,-0.002847089861,21.28444594,0.1230463066,0.002847089861,22.41208026,22.41208026,0.05,1.008543612,-0,-3.978762669e-05,4.793689962e-07,-1.006674892e-05,1.008543612,-6.231796951e-05,-0,-3.523741278e-07,4.245471419e-09,-8.91548998e-08,0.008932040063,-5.519112845e-07,0,0,0,0,0,0
0.07,1,0.01204161903,4.697816163e-05,2.037318234e-05,-5.512743456e-06,3.091930026e-05,-0.0002780340178,-5.752427955e-05,0,0,0,0,0,0,0.000750610827,0.01046494247,-0.000200921616,-0.001028644845,-0.0118783325,-0.1256767701,11.54735834,0,-0.003415260487,0.1256767701,1.035240493,-0.1371633618,1.000278034,-0.003143666617,23.50155601,0.1371633618,0.003143666617,24.67710353,24.67710353,0.05,1.110469659,1.438106989e-06,-3.882888869e-05,-4.793689962e-07,-1.006674892e-05,1.110469659,-6.27973385e-05,1.731713648e-08,-4.67562685e-07,-5.772378828e-09,-1.212199554e-07,0.01337185258,-7.561816264e-07,0,0,0,0,0,0
0.08,1,0.01570841944,4.649879263e-05,1.941444435e-05,-4.793689962e-06,3.043993126e-05,-0.0002785133868,-5.680522605e-05,0,0,0,0,0,0,0.0008552497274,0.01046278981,-0.0002296089646,-0.001133763114,-0.01309239501,-0.1374506259,11.54735948,0,-0.003420795739,0.1374506259,1.06113128,-0.1511825917,1.000278513,-0.003438180006,25.70326704,0.1511825917,0.003438180006,26.91901909,26.91901909,0.05,1.211355859,2.396844981e-06,-3.691141271e-05,-1.917475985e-06,-9.108010928e-06,1.211355859,-6.423544549e-05,3.765064628e-08,-5.798199528e-07,-3.012051703e-08,-1.430724559e-07,0.01902848592,-1.00903732e-06,0,0,0,0,0,0
0.09,1,0.01985315716,4.673847713e-05,2.157160483e-05,-4.554005464e-06,3.043993126e-05,-0.0002794721248,-5.632585706e-05,0,0,0,0,0,0,0.0009598656671,0.01046035031,-0.0002582900185,-0.001239337792,-0.0143118019,-0.1492760934,11.54736178,0,-0.003431866243,0.1492760934,1.083283192,-0.1652635542,1.000279472,-0.003733988553,27.91462947,0.1652635542,0.003733988553,29.16691021,29.16691021,0.05,1.312510959,1.917475985e-06,-4.122573367e-05,-2.396844981e-06,-9.108010928e-06,1.312510959,-6.519418349e-05,3.806795208e-08,-8.184609697e-07,-4.75849401e-08,-1.808227724e-07,0.02605748635,-1.294310371e-06,0,0,0,0,0,0
0.1,1,0.02447174185,4.745753063e-05,2.109223583e-05,-4.554005464e-06,3.020024676e-05,-0.0002801911783,-5.560680356e-05,0,0,0,0,0,0,0.001064455778,0.01045762403,-0.0002869639912,-0.001344646956,-0.01552822606,-0.1610724271,11.54736351,0,-0.00344016912,0.1610724271,1.100873217,-0.1793100711,1.000280191,-0.004029067547,30.12054387,0.1793100711,0.004029067547,31.40475622,31.40475622,0.05,1.41321403,4.793689962e-07,-4.026699568e-05,-2.396844981e-06,-8.628641932e-06,1.41321403,-6.663229047e-05,1.173099433e-08,-9.854035235e-07,-5.865497164e-08,-2.111578979e-07,0.03458380893,-1.630608212e-06,0,0,0,0,0,0
0.11,1,0.02955961552,4.841626862e-05,2.061286684e-05,-4.554005464e-06,3.139866925e-05,-0.0002801911783,-5.632585706e-05,0,0,0,0,0,0,0.001169017192,0.01045461106,-0.0003156300966,-0.00144920837,-0.01673610814,-0.1727857244,11.54736351,0,-0.00344016912,0.1727857244,1.113689426,-0.1932579244,1.000280191,-0.004322064102,32.31093047,0.1932579244,0.004322064102,33.62219988,33.62219988,0.05,1.512998995,-1.438106989e-06,-3.930825769e-05,-2.396844981e-06,-1.102548691e-05,1.512998995,-6.519418349e-05,-4.250988967e-08,-1.161936984e-06,-7.084981611e-08,-3.259091541e-07,0.04472366857,-1.927114998e-06,0,0,0,0,0,0
0.12,1,0.03511175706,4.649879263e-05,2.157160483e-05,-5.512743456e-06,3.187803825e-05,-0.0002804308628,-5.584648806e-05,0,0,0,0,0,0,0.001273547043,0.01045131146,-0.0003442875488,-0.001553977906,-0.01794649506,-0.1845231001,11.54736409,0,-0.003442936746,0.1845231001,1.124727354,-0.2072347125,1.000280431,-0.004615665163,34.50581971,0.2072347125,0.004615665163,35.84239745,35.84239745,0.05,1.612907885,2.396844981e-06,-4.122573367e-05,-4.793689962e-07,-1.198422491e-05,1.612907885,-6.615292148e-05,8.415743868e-08,-1.447507945e-06,-1.683148774e-08,-4.207871934e-07,0.05663202981,-2.322745307e-06,0,0,0,0,0,0
0.13,1,0.04112268716,4.625910813e-05,2.300971182e-05,-5.512743456e-06,3.187803825e-05,-0.0002797118093,-5.560680356e-05,0,0,0,0,0,0,0.001378042466,0.01044772534,-0.0003729355623,-0.001657754275,-0.01914552424,-0.1961501454,11.54736236,0,-0.003434633868,0.1961501454,1.13164688,-0.221080306,1.000279712,-0.004906497295,36.6800772,0.221080306,0.004906497295,38.03771088,38.03771088,0.05,1.71169699,2.876213977e-06,-4.410194765e-05,-4.793689962e-07,-1.198422491e-05,1.71169699,-6.663229047e-05,1.182776476e-07,-1.813590596e-06,-1.971294126e-08,-4.928235316e-07,0.07038957981,-2.740098836e-06,0,0,0,0,0,0
0.14,1,0.04758647377,4.649879263e-05,2.229065832e-05,-5.512743456e-06,3.235740724e-05,-0.0002794721248,-5.488775007e-05,0,0,0,0,0,0,0.001482500595,0.01044385278,-0.0004015733515,-0.00176197272,-0.02034977806,-0.2078276404,11.54736178,0,-0.003431866243,0.2078276404,1.138168964,-0.2349862495,1.000279472,-0.005198595518,38.86376876,0.2349862495,0.005198595518,40.24212256,40.24212256,0.05,1.810895515,2.396844981e-06,-4.266384066e-05,-4.793689962e-07,-1.29429629e-05,1.810895515,-6.807039746e-05,1.140574008e-07,-2.030221735e-06,-2.281148016e-08,-6.159099644e-07,0.08617413194,-3.239230183e-06,0,0,0,0,0,0
0.15,1,0.05449673791,4.769721512e-05,2.253034282e-05,-5.752427955e-06,3.235740724e-05,-0.0002789927558,-5.368932758e-05,0,0,0,0,0,0,0.001586918567,0.01043969391,-0.0004302001314,-0.001865911323,-0.02155092934,-0.2194748474,11.54736063,0,-0.003426330991,0.2194748474,1.143065774,-0.248856353,1.000278993,-0.005489933208,41.04179647,0.248856353,0.005489933208,42.43920853,42.43920853,0.05,1.909764384,-0,-4.314320966e-05,-0,-1.29429629e-05,1.909764384,-7.046724244e-05,-0,-2.351164189e-06,-0,-7.053492568e-07,0.1040759291,-3.840234842e-06,0,0,0,0,0,0
0.16,1,0.06184665998,4.769721512e-05,2.205097383e-05,-5.512743456e-06,3.163835375e-05,-0.0002775546488,-5.440838107e-05,0,0,0,-0.001047197551,0,0,0.00169129352,0.01043524882,-0.0004588151171,-0.001968848168,-0.02274065089,-0.2310110355,11.54735719,0,-0.003409725235,0.2310110355,1.144824163,-0.2625944186,1.000277555,-0.005778482241,43.19906363,0.2625944186,0.005778482241,44.61226069,44.61226069,0.05,2.007551731,-0,-4.218447167e-05,-4.793689962e-07,9.321489921e-05,2.007551731,-6.902913545e-05,-0,-2.608968676e-06,-2.964737131e-08,5.765030176e-06,0.1241603693,-4.269221469e-06,0,0,0,0,0,0
0.17,1,0.0696289865,4.697816163e-05,2.205097383e-05,-5.273058958e-06,3.379551423e-05,-0.0002773149643,-5.416869657e-05,0,0,0,0,0,0,0.00179562259,0.01043051765,-0.0004874175242,-0.002072937555,-0.02394382818,-0.2426774716,11.54735662,0,-0.003406957609,0.2426774716,1.148810759,-0.2764879228,1.000277315,-0.00607030216,45.38068718,0.2764879228,0.00607030216,46.81205617,46.81205617,0.05,2.106542528,1.438106989e-06,-4.218447167e-05,-9.587379924e-07,-1.581917688e-05,2.106542528,-6.950850445e-05,1.001339321e-07,-2.937262008e-06,-6.675595473e-08,-1.101473253e-06,0.1466764212,-4.839806718e-06,0,0,0,0,0,0
0.18,1,0.07783603725,4.697816163e-05,2.133192033e-05,-6.231796951e-06,3.283677624e-05,-0.0002761165418,-5.416869657e-05,0,0,0,0,0,0,0.001899902919,0.01042550051,-0.0005160065685,-0.002176019461,-0.02513552764,-0.2542324249,11.54735377,0,-0.003393119478,0.2542324249,1.150066928,-0.2902488298,1.000276117,-0.006359320997,47.54146346,0.2902488298,0.006359320997,48.98813854,48.98813854,0.05,2.204466234,1.438106989e-06,-4.074636468e-05,9.587379924e-07,-1.390170089e-05,2.204466234,-6.950850445e-05,1.119365491e-07,-3.171535559e-06,7.462436609e-08,-1.082053308e-06,0.1715869159,-5.410266542e-06,0,0,0,0,0,0
0.19,1,0.08645971286,4.721784613e-05,2.157160483e-05,-5.273058958e-06,3.283677624e-05,-0.0002744387503,-5.392901207e-05,-0.001047197551,0,0,0,0,0,0.002004131648,0.01042019756,-0.0005445814662,-0.002278570398,-0.02632126064,-0.2657293312,11.54734979,0,-0.003373746094,0.2657293312,1.149932767,-0.3039408036,1.000274439,-0.006646880102,49.69138494,0.3039408036,0.006646880102,51.15190539,50,0.05,2.25,0.0001056784931,-4.122573367e-05,-9.587379924e-07,-1.390170089e-05,2.25,-6.998787345e-05,9.13693217e-06,-3.564365096e-06,-8.289221154e-08,-1.201937067e-06,0.1945343539,-6.051131442e-06,0,0,1,0,0,0
0.2,1,0.09549150281,4.697816163e-05,2.181128933e-05,-5.03337446e-06,3.259709174e-05,-0.0002725212743,-5.344964308e-05,0,0,0,0,0.001047197551,0,0.002108305918,0.01041460893,-0.000573141434,-0.002380827193,-0.02750377079,-0.2761475928,11.54734528,0,-0.003351605083,0.2771947904,1.149201264,-0.3175955378,1.001319993,-0.006921927494,51.63959986,0.3175955378,0.006921927494,53.11331859,50,0.05,2.25,1.438106989e-06,-4.170510267e-05,-1.438106989e-06,-1.342233189e-05,2.25,-7.094661144e-05,1.373269976e-07,-3.982482929e-06,-1.373269976e-07,-1.281718644e-06,0.2148558813,-6.774798546e-06,0,0,1,0,0,0
0.21,1,0.1049224938,4.697816163e-05,2.229065832e-05,-5.752427955e-06,3.379551423e-05,-0.0002701244294,-5.225122059e-05,0,0,0,0,0,0,0.002212422875,0.01040873479,-0.0006016856887,-0.002482547304,-0.02868026623,-0.2886017387,11.54733968,0,-0.003323928817,0.2886017387,1.147559866,-0.3311807763,1.000270124,-0.007218941912,53.96852513,0.3311807763,0.007218941912,55.45448471,50,0.05,2.25,1.438106989e-06,-4.266384066e-05,-0,-1.581917688e-05,2.25,-7.334345642e-05,1.508897716e-07,-4.476396558e-06,-0,-1.659787488e-06,0.2360756111,-7.695378352e-06,0,0,1,0,0,0
0.22,1,0.1147433786,4.625910813e-05,2.205097383e-05,-5.992112453e-06,3.403519873e-05,-0.0002694053759,-5.273058958e-05,0,0,0,0,0,0,0.002316479663,0.01040257528,-0.000630213448,-0.002585885039,-0.02987563227,-0.3001914162,11.54733801,0,-0.003315625937,0.3001914162,1.149671652,-0.344984024,1.000269405,-0.00750882961,56.13579484,0.344984024,0.00750882961,57.63795934,50,0.05,2.25,2.876213977e-06,-4.218447167e-05,4.793689962e-07,-1.629854587e-05,2.25,-7.238471843e-05,3.300265094e-07,-4.840388804e-06,5.500441823e-08,-1.87015022e-06,0.2581726019,-8.305667152e-06,0,0,1,0,0,0
0.23,1,0.1249444652,4.601942364e-05,2.229065832e-05,-5.992112453e-06,3.355582973e-05,-0.0002665291619,-5.249090509e-05,0,0,0,0,0,0,0.00242047343,0.01039613057,-0.0006587239296,-0.002687002591,-0.03104556121,-0.311534302,11.54733137,0,-0.003282414415,0.311534302,1.14695193,-0.3584933827,1.000266529,-0.007792509752,58.25691448,0.3584933827,0.007792509752,59.7701523,50,0.05,2.25,3.355582973e-06,-4.266384066e-05,4.793689962e-07,-1.533980788e-05,2.25,-7.286408742e-05,4.1926152e-07,-5.330610754e-06,5.989450286e-08,-1.916624091e-06,0.2811250467,-9.103964434e-06,0,0,1,0,0,0
0.24,1,0.1355156863,4.601942364e-05,2.277002732e-05,-6.471481449e-06,3.355582973e-05,-0.0002638926324,-5.297027408e-05,0,0,0,0,0,0,0.002524401324,0.01038940086,-0.000687216352,-0.002788293957,-0.03221770602,-0.3228984659,11.54732534,0,-0.003251970517,0.3228984659,1.145126016,-0.372028333,1.000263893,-0.008076722737,60.38201313,0.372028333,0.008076722737,61.9072442,50,0.05,2.25,3.355582973e-06,-4.362257866e-05,1.438106989e-06,-1.533980788e-05,2.25,-7.190534943e-05,4.547341296e-07,-5.911543684e-06,1.948860555e-07,-2.078784592e-06,0.3049102942,-9.744302776e-06,0,0,1,0,0,0
0.25,1,0.1464466094,4.601942364e-05,2.253034282e-05,-6.711165947e-06,3.331614524e-05,-0.0002614957874,-5.297027408e-05,0,0,0,0,0,0,0.002628260497,0.01038238631,-0.000715689934,-0.002889756285,-0.03339204243,-0.334283671,11.5473199,0,-0.003224294244,0.334283671,1.144075597,-0.3855885961,1.000261496,-0.008361463036,62.51104648,0.3855885961,0.008361463036,64.04907214,50,0.05,2.25,3.355582973e-06,-4.314320966e-05,1.917475985e-06,-1.486043888e-05,2.25,-7.190534943e-05,4.914137491e-07,-6.318176774e-06,2.808078566e-07,-2.176260889e-06,0.3295048712,-1.053029462e-05,0,0,1,0,0,0
