time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd5,dqd5,ddqd5,error5,z1,z2,hx,hbeta_x5,barrier_ratio5,alpha5,alpha_dot5,mu_s5,phi5,nu_r5,term_z2_5,term_mu_5,term_nu_5,virtual_accel_unsat5,virtual_accel5,theta_hat,tau5_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated5,rate_saturated5,abort
0.11,1,0.02955961552,4.530037014e-05,1.31826474e-05,-2.49271878e-05,1.797633736e-05,-0.0003971572134,-8.796421081e-05,0,0,0,0,0,0,0.00117476962,0.01045461106,-0.0003156300966,-0.001571926833,-0.01815320351,-0.1079238227,11.54771991,0,-0.004857190614,0.1079238227,0.6177927007,-0.2096281096,1.000397157,-0.002700239129,5.396191134,0.2096281096,0.002700239129,6.226312183,6.226312183,0.05,1.151867754,6.231796951e-06,-2.396844981e-05,3.595267472e-05,9.108010928e-06,1.151867754,-1.054611792e-05,1.842095219e-07,-7.084981611e-07,1.062747242e-06,2.692293012e-07,0.03404876794,-3.117391909e-07,0,0,0,0,0,0
0.12,1,0.03511175706,4.506068564e-05,1.342233189e-05,-2.56462413e-05,1.773665286e-05,-0.0003971572134,-8.796421081e-05,0,0,0,0,0,0,0.001279299471,0.01045131146,-0.0003442875488,-0.001676456685,-0.01936082271,-0.1144051805,11.54771991,0,-0.004857190614,0.1144051805,0.6233048915,-0.2235733579,1.000397157,-0.002862401806,5.720259025,0.2235733579,0.002862401806,6.569999676,6.569999676,0.05,1.21544994,6.711165947e-06,-2.444781881e-05,3.73907817e-05,9.587379924e-06,1.21544994,-1.054611792e-05,2.356408283e-07,-8.584058745e-07,1.312856043e-06,3.366297547e-07,0.04267658301,-3.702927302e-07,0,0,0,0,0,0
0.13,1,0.04112268716,4.530037014e-05,1.462075438e-05,-2.58859258e-05,1.797633736e-05,-0.0003966778444,-8.82038953e-05,0,0,0,0,0,0,0.001383794894,0.01044772534,-0.0003729355623,-0.001780472738,-0.02056261945,-0.1208550869,11.54771828,0,-0.004851655386,0.1208550869,0.6272865147,-0.2374513365,1.000396678,-0.003023774674,6.042754344,0.2374513365,0.003023774674,6.91051597,6.91051597,0.05,1.278445454,6.231796951e-06,-2.684466379e-05,3.78701507e-05,9.108010928e-06,1.278445454,-1.006674892e-05,2.562682364e-07,-1.103924711e-06,1.55732236e-06,3.74545884e-07,0.05257311247,-4.139717666e-07,0,0,0,0,0,0
0.14,1,0.04758647377,4.530037014e-05,1.29429629e-05,-2.58859258e-05,1.725728386e-05,-0.0003966778444,-8.772452631e-05,0,0,0,0,0,0,0.001488253023,0.01044385278,-0.0004015733515,-0.001884930868,-0.02176964099,-0.1273328215,11.54771828,0,-0.004851655386,0.1273328215,0.6309679007,-0.2513896812,1.000396678,-0.003185846543,6.366641074,0.2513896812,0.003185846543,7.252184502,7.252184502,0.05,1.341654133,6.231796951e-06,-2.348908081e-05,3.78701507e-05,1.054611792e-05,1.341654133,-1.102548691e-05,2.965492421e-07,-1.117762528e-06,1.802106933e-06,5.018525636e-07,0.0638445892,-5.246640438e-07,0,0,0,0,0,0
0.15,1,0.05449673791,4.554005464e-05,1.414138539e-05,-2.612561029e-05,1.749696836e-05,-0.0003966778444,-8.772452631e-05,0,0,0,0,0,0,0.001592670995,0.01043969391,-0.0004302001314,-0.00198934884,-0.02297632771,-0.1338085505,11.54771828,0,-0.004851655386,0.1338085505,0.633939935,-0.2653241596,1.000396678,-0.003347868234,6.690427526,0.2653241596,0.003347868234,7.593039488,7.593039488,0.05,1.404712305,5.752427955e-06,-2.58859258e-05,3.83495197e-05,1.006674892e-05,1.404712305,-1.102548691e-05,3.134885586e-07,-1.410698514e-06,2.089923724e-06,5.486049775e-07,0.07655223834,-6.008530706e-07,0,0,0,0,0,0
0.16,1,0.06184665998,4.601942364e-05,1.533980788e-05,-2.56462413e-05,1.581917688e-05,-0.0003961984754,-8.82038953e-05,-0.001047197551,0,0.001047197551,0,0,0,0.001697045947,0.01043524882,-0.0004588151171,-0.002093244423,-0.02417711998,-0.1402524438,11.54771666,0,-0.004846120159,0.1402524438,0.6358335248,-0.2791905311,1.000396198,-0.003509090034,7.012622188,0.2791905311,0.003509090034,7.931155334,7.931155334,0.05,1.467263737,0.0001095134451,-2.828277078e-05,-6.732897341e-05,1.342233189e-05,1.467263737,-1.006674892e-05,6.773040801e-06,-1.749194907e-06,-4.164072125e-06,8.301263968e-07,0.09074536142,-6.225947976e-07,0,0,0,0,0,0
0.17,1,0.0696289865,4.649879263e-05,1.29429629e-05,-2.732403278e-05,1.701759937e-05,-0.0003961984754,-8.748484181e-05,0,0,0,0,0,0,0.001801375018,0.01043051765,-0.0004874175242,-0.002197573494,-0.025383065,-0.1467237751,11.54771666,0,-0.004846120159,0.1467237751,0.6379327258,-0.2931164424,1.000396198,-0.003671001539,7.336188754,0.2931164424,0.003671001539,8.270908923,8.270908923,0.05,1.530118151,3.83495197e-06,-2.348908081e-05,4.074636468e-05,1.102548691e-05,1.530118151,-1.150485591e-05,2.670238189e-07,-1.635520891e-06,2.837128076e-06,7.676934794e-07,0.1065405761,-8.010714568e-07,0,0,0,0,0,0
0.18,1,0.07783603725,4.482100115e-05,1.31826474e-05,-2.732403278e-05,1.653823037e-05,-0.0003950000529,-8.724515731e-05,0,0,0,0,0,0,0.001905655347,0.01042550051,-0.0005160065685,-0.0023006554,-0.02657476403,-0.1531184647,11.5477126,0,-0.00483228209,0.1531184647,0.6382308602,-0.3068777373,1.000395,-0.003830986305,7.655923235,0.3068777373,0.003830986305,8.604862818,8.604862818,0.05,1.591899621,7.190534943e-06,-2.396844981e-05,4.074636468e-05,1.198422491e-05,1.591899621,-1.198422491e-05,5.596827457e-07,-1.865609152e-06,3.171535559e-06,9.328045761e-07,0.1239071582,-9.328045761e-07,0,0,0,0,0,0
0.19,1,0.08645971286,4.554005464e-05,1.366201639e-05,-2.708434829e-05,1.677791487e-05,-0.0003938016304,-8.772452631e-05,0,0,0,0,0,0,0.002009884076,0.01042019756,-0.0005445814662,-0.002403685706,-0.02776603204,-0.1595106358,11.54770855,0,-0.00481844402,0.1595106358,0.6384347432,-0.3206340455,1.000393802,-0.003990907291,7.97553179,0.3206340455,0.003990907291,8.938591486,8.938591486,0.05,1.653639425,5.752427955e-06,-2.49271878e-05,4.026699568e-05,1.150485591e-05,1.653639425,-1.102548691e-05,4.973532692e-07,-2.1551975e-06,3.481472885e-06,9.947065384e-07,0.1429731899,-9.532604327e-07,0,0,0,0,0,0
0.2,1,0.09549150281,4.554005464e-05,1.31826474e-05,-2.828277078e-05,1.749696836e-05,-0.0003926032079,-8.772452631e-05,0,0,0,0,0,0,0.002114058346,0.01041460893,-0.000573141434,-0.002506661554,-0.02895684492,-0.1659001587,11.54770451,0,-0.004804605949,0.1659001587,0.638509372,-0.3343850887,1.000392603,-0.004150761253,8.295007933,0.3343850887,0.004150761253,9.272053155,9.272053155,0.05,1.715329834,5.752427955e-06,-2.396844981e-05,4.266384066e-05,1.006674892e-05,1.715329834,-1.102548691e-05,5.493079902e-07,-2.288783293e-06,4.074034261e-06,9.612889829e-07,0.1637994236,-1.052840315e-06,0,0,0,0,0,0
0.21,1,0.1049224938,4.577973914e-05,1.366201639e-05,-2.828277078e-05,1.677791487e-05,-0.0003916444699,-8.748484181e-05,0,0,0,0,0,0,0.002218175303,0.01040873479,-0.0006016856887,-0.002609819773,-0.03014994633,-0.1723017519,11.54770129,0,-0.004793535492,0.1723017519,0.6387878487,-0.3481625742,1.000391644,-0.004310918509,8.615087595,0.3481625742,0.004310918509,9.606348936,9.606348936,0.05,1.777174553,5.273058958e-06,-2.49271878e-05,4.266384066e-05,1.150485591e-05,1.777174553,-1.150485591e-05,5.532624959e-07,-2.615422708e-06,4.476396558e-06,1.207118173e-06,0.1864655861,-1.207118173e-06,0,0,0,0,0,0
0.22,1,0.1147433786,4.530037014e-05,1.438106989e-05,-2.852245527e-05,1.773665286e-05,-0.0003906857319,-8.796421081e-05,0,0,0,0,0,0,0.002322232091,0.01040257528,-0.000630213448,-0.002712917823,-0.0313425443,-0.1787004362,11.54769808,0,-0.004782465035,0.1787004362,0.6389861599,-0.3619342386,1.000390686,-0.004471002372,8.935021809,0.3619342386,0.004471002372,9.940413209,9.940413209,0.05,1.838976444,6.231796951e-06,-2.636529479e-05,4.314320966e-05,9.587379924e-06,1.838976444,-1.054611792e-05,7.15057437e-07,-3.025243003e-06,4.95039764e-06,1.100088365e-06,0.2110103703,-1.210097201e-06,0,0,0,0,0,0
0.23,1,0.1249444652,4.530037014e-05,1.22239094e-05,-2.804308628e-05,1.749696836e-05,-0.0003878095179,-8.796421081e-05,0,0,0,0,0,0,0.002426225858,0.01039613057,-0.0006587239296,-0.002814035375,-0.03251247221,-0.1849773002,11.54768848,0,-0.00474925366,0.1849773002,0.6368659253,-0.3754439009,1.00038781,-0.004628019998,9.24886501,0.3754439009,0.004628019998,10.26580286,10.26580286,0.05,1.899173528,6.231796951e-06,-2.205097383e-05,4.218447167e-05,1.006674892e-05,1.899173528,-1.054611792e-05,7.786285372e-07,-2.755147131e-06,5.270716252e-06,1.25778456e-06,0.2372912208,-1.317679063e-06,0,0,0,0,0,0
0.24,1,0.1355156863,4.530037014e-05,1.31826474e-05,-2.876213977e-05,1.725728386e-05,-0.000385412673,-8.724515731e-05,0,0,0,0,0,0,0.002530153752,0.01038940086,-0.000687216352,-0.002915566425,-0.03368738388,-0.1912806954,11.54768054,0,-0.004721577511,0.1912806954,0.6356868823,-0.3890111472,1.000385413,-0.004785704195,9.56403477,0.3890111472,0.004785704195,10.5935185,10.5935185,0.05,1.959800923,6.231796951e-06,-2.396844981e-05,4.362257866e-05,1.054611792e-05,1.959800923,-1.198422491e-05,8.445062406e-07,-3.248100925e-06,5.911543684e-06,1.429164407e-06,0.2655837671,-1.624050463e-06,0,0,0,0,0,0
0.25,1,0.1464466094,4.577973914e-05,1.31826474e-05,-2.972087777e-05,1.677791487e-05,-0.00038205709,-8.772452631e-05,0,0,0,0,0,0,0.002634012925,0.01038238631,-0.000715689934,-0.003016070015,-0.03485064826,-0.1975214072,11.54766949,0,-0.004682830899,0.1975214072,0.6334859454,-0.4024437675,1.000382057,-0.004941809123,9.876070358,0.4024437675,0.004941809123,10.91694188,10.91694188,0.05,2.019634248,5.273058958e-06,-2.396844981e-05,4.554005464e-05,1.150485591e-05,2.019634248,-1.102548691e-05,7.722216057e-07,-3.510098208e-06,6.669186594e-06,1.68484714e-06,0.2957685878,-1.614645175e-06,0,0,0,0,0,0
