time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd6,dqd6,ddqd6,error6,z1,z2,hx,hbeta_x6,barrier_ratio6,alpha6,alpha_dot6,mu_s6,phi6,nu_r6,term_z2_6,term_mu_6,term_nu_6,virtual_accel_unsat6,virtual_accel6,theta_hat,tau6_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated6,rate_saturated6,abort
0.11,1,0.02955961552,6.111954702e-05,3.715109721e-05,1.31826474e-05,0.0001423725919,3.187803825e-05,0.009699552269,0,0,0,0,0,0,0.01082278972,0.01045461106,-0.0003156300966,-0.001123237453,-0.01345694189,-0.08045587133,11.93319959,-0,0.1118255726,0.08045587133,0.5734403932,-0.1605843734,1.009699552,-0.002050605315,4.022793567,0.1605843734,0.002050605315,4.758868939,4.758868939,0.05,0.2022519299,-1.438106989e-06,1.917475985e-06,-4.793689962e-07,-0,-3.355582973e-06,0.2022519299,-4.250988967e-08,5.667985289e-08,-1.416996322e-08,-0,-9.918974255e-08,0.005978489286,0,0,0,0,0,0
0.12,1,0.03511175706,6.016080902e-05,3.73907817e-05,1.29429629e-05,0.0001426122764,3.187803825e-05,0.009699552269,0,0,0,0,0,0,0.01092731957,0.01045131146,-0.0003442875488,-0.001227767304,-0.01471490063,-0.08699675037,11.93319959,-0,0.1118255726,0.08699675037,0.5881847412,-0.1755958461,1.009699552,-0.002217314855,4.349837519,0.1755958461,0.002217314855,5.115835421,5.115835421,0.05,0.2174230054,4.793689962e-07,1.438106989e-06,-0,-4.793689962e-07,-3.355582973e-06,0.2174230054,1.683148774e-08,5.049446321e-08,-0,-1.683148774e-08,-1.178204141e-07,0.007634103743,0,0,0,0,0,0
0.13,1,0.04112268716,6.016080902e-05,3.715109721e-05,1.31826474e-05,0.0001426122764,3.187803825e-05,0.009700511007,0,0,0,0,0,0,0.011031815,0.01044772534,-0.0003729355623,-0.001331303989,-0.01596200769,-0.09348043058,11.93327714,-0,0.1118365913,0.09348043058,0.5990462393,-0.1904790614,1.009700511,-0.002382571074,4.674021529,0.1904790614,0.002382571074,5.465929401,5.465929401,0.05,0.2323019995,4.793689962e-07,1.917475985e-06,-4.793689962e-07,-4.793689962e-07,-3.355582973e-06,0.2323019995,1.971294126e-08,7.885176506e-08,-1.971294126e-08,-1.971294126e-08,-1.379905889e-07,0.009552882453,0,0,0,0,0,0
0.14,1,0.04758647377,6.064017802e-05,3.81098352e-05,1.29429629e-05,0.0001421329074,3.187803825e-05,0.009700271323,0,0,0,0,0,0,0.01113627313,0.01044385278,-0.0004015733515,-0.001436001803,-0.01722397983,-0.1000418596,11.93325775,-0,0.1118338366,0.1000418596,0.6094672935,-0.2055381908,1.009700271,-0.002549803486,5.002092981,0.2055381908,0.002549803486,5.819648269,5.819648269,0.05,0.2473350514,-4.793689962e-07,-0,-0,4.793689962e-07,-3.355582973e-06,0.2473350514,-2.281148016e-08,-0,-0,2.281148016e-08,-1.596803611e-07,0.01176980294,0,0,0,0,0,0
0.15,1,0.05449673791,6.135923152e-05,3.73907817e-05,1.31826474e-05,0.0001430916454,3.211772275e-05,0.009700271323,0,0,0,0,0,0,0.0112406911,0.01043969391,-0.0004302001314,-0.001540419775,-0.01848363049,-0.1065908632,11.93325775,-0,0.1118338366,0.1065908632,0.6177395798,-0.2205699268,1.009700271,-0.002716720336,5.329543159,0.2205699268,0.002716720336,6.170569386,6.170569386,0.05,0.2622491989,-1.917475985e-06,1.438106989e-06,-4.793689962e-07,-1.438106989e-06,-3.83495197e-06,0.2622491989,-1.044961862e-07,7.837213964e-08,-2.612404655e-08,-7.837213964e-08,-2.089923724e-07,0.01429172586,0,0,0,0,0,0
0.16,1,0.06184665998,5.992112453e-05,3.691141271e-05,1.24635939e-05,0.0001426122764,3.211772275e-05,0.009700031638,0,0,0,0,0,0,0.01134506605,0.01043524882,-0.0004588151171,-0.001645034411,-0.01974665473,-0.1131573652,11.93323836,-0,0.111831082,0.1131573652,0.6248929919,-0.2356415377,1.009700032,-0.002884081807,5.65786826,0.2356415377,0.002884081807,6.521286871,6.521286871,0.05,0.277154692,9.587379924e-07,2.396844981e-06,9.587379924e-07,-4.793689962e-07,-3.83495197e-06,0.277154692,5.929474263e-08,1.482368566e-07,5.929474263e-08,-2.964737131e-08,-2.371789705e-07,0.017141092,0,0,0,0,0,0
0.17,1,0.0696289865,6.064017802e-05,3.85892042e-05,1.29429629e-05,0.0001430916454,3.211772275e-05,0.009701230061,0,0,0,0,0,0,0.01144939512,0.01043051765,-0.0004874175242,-0.00174816506,-0.02099300553,-0.1196358803,11.9333353,-0,0.1118448553,0.1196358803,0.6292061894,-0.2505165739,1.00970123,-0.003049209251,5.981794013,0.2505165739,0.003049209251,6.864565985,6.864565985,0.05,0.2917440544,-4.793689962e-07,-9.587379924e-07,-0,-1.438106989e-06,-3.83495197e-06,0.2917440544,-3.337797736e-08,-6.675595473e-08,-0,-1.001339321e-07,-2.670238189e-07,0.02031384282,0,0,0,0,0,0
0.18,1,0.07783603725,5.992112453e-05,3.78701507e-05,1.31826474e-05,0.0001423725919,3.235740724e-05,0.009701230061,0,0.001047197551,0,0,0,0,0.01155367545,0.01042550051,-0.0005160065685,-0.001852445389,-0.02225411976,-0.1261918037,11.9333353,-0,0.1118448553,0.1261918037,0.6339957763,-0.2655658729,1.00970123,-0.003216302788,6.309590184,0.2655658729,0.003216302788,7.212368136,7.212368136,0.05,0.3065256458,9.587379924e-07,-0.0001042403861,-4.793689962e-07,-0,-4.314320966e-06,0.3065256458,7.462436609e-08,-8.113658577e-06,-3.731218305e-08,-0,-3.358096474e-07,0.02385874158,0,0,0,0,0,0
0.19,1,0.08645971286,5.968144003e-05,3.643204371e-05,1.31826474e-05,0.0001423725919,3.235740724e-05,0.009700990376,-0.001047197551,0,0,0,0,0,0.01165790418,0.01042019756,-0.0005445814662,-0.001956913802,-0.02351853088,-0.1327648562,11.93331591,-0,0.1118421006,0.1327648562,0.6382311604,-0.2806540587,1.00970099,-0.003383831295,6.638242812,0.2806540587,0.003383831295,7.560511862,7.560511862,0.05,0.3213217541,0.0001061578621,3.355582973e-06,-4.793689962e-07,-0,-4.314320966e-06,0.3213217541,9.178378276e-06,2.901227404e-07,-4.144610577e-08,-0,-3.730149519e-07,0.0277813866,0,0,0,0,0,0
0.2,1,0.09549150281,6.087986252e-05,3.78701507e-05,1.29429629e-05,0.0001423725919,3.235740724e-05,0.009700750692,0,0,0.001047197551,0,0,0,0.01176207845,0.01041460893,-0.000573141434,-0.002061327757,-0.02478335284,-0.1393398482,11.93329652,-0,0.111839346,0.1393398482,0.6417297301,-0.2957470983,1.009700751,-0.003551409076,6.966992412,0.2957470983,0.003551409076,7.90802065,7.90802065,0.05,0.3360908776,-9.587379924e-07,4.793689962e-07,-0.0001047197551,-0,-4.314320966e-06,0.3360908776,-9.15513317e-08,4.577566585e-08,-9.999846791e-06,-0,-4.119809927e-07,0.03209382299,0,0,0,0,0,0
